DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
MZ202200000045,MZGE81FL,MZ,2022,45,MZ2022DHS,114.0642929,118.2740555,114.7765121,134.9630127,141.2486877,27.90777588,12.77800846,16.42712975,22.88906288,20.32202148,29.48529243,32.71875,30.09375,31.01531219,31.94514084,11.16085052,11.2072916,11.38411522,12.21028614,11.21349812,4,671.3955078,0.315321386,0.283610582,0.336080402,0.326863021,0.313908696,0,0,0,0,0,20.53797531,7,0,0.051187795,0.005870697,0.20011732,0.514261067,0.823583603,23.52916145,25.57902718,24.35291672,24.62359428,25.22187614,0.233703971,6.982045174,2.090132236,0.13418892,0.080398321,0.532295465,0.332081079,0.455337793,0.367007852,0.420505017,0.576018333,0.266364038,0.405237913,0.314968616,0.384515584,28.49210167,29.57026863,29.54904556,29.77973175,29.10399437,22.88732719,23.94409752,23.82760429,23.64049339,23.47265625,17.33125114,18.36297798,18.16493034,17.56944466,17.8904953,0,17.57303047,18.43930626,18.61208344,18.23187447,18.49861145,3.490147591,3.975217104,3.821440935,3.915494919,3.690191031,97.40225983,50.79535675,62.7753067,89.62200165,74.99214172,1260.478638,802.7495728,1098.000366,1034.60437,867.1721191,24.46067429,24.46289825,23.96751213,22.99868965,21.16453362,19.25246048,19.21637917,19.84035873,22.65263939,24.93501854,25.31002808,24.73827171,102.3212891,27.79201317,27.327631,27.10711098,29.60562325,30.21980476,215.7672119,229.026001,239.6462555,248.0093384,252.3240509,10.37593079,11.01352692,11.52423954,11.92640781,12.13389587,7.475924492,5.448606491,6.67402792,7.231714249,6.482017994
MZ202200000046,MZGE81FL,MZ,2022,46,MZ2022DHS,458.3540955,659.0658569,883.098877,1271.451904,1881.122314,24.54784012,10.90573883,15.45370483,19.66591454,18.02135277,30.77975082,32.76124954,32.32229233,33.23426819,33.70156479,11.25872421,11.36549473,11.56718731,12.36862087,11.40846348,4,619.9257813,0.308076113,0.287758857,0.302819252,0.293558866,0.28848961,0,0,0,0,0,17.60559464,7,0,0.043781359,0.029063554,0.264288157,0.488738984,0.735179722,24.14459038,25.73041725,25.4920845,25.83697891,26.36083603,0,8.90469265,1.848208666,0.178351507,0.029278731,0.51728797,0.363661647,0.516532242,0.459547967,0.421950698,0.543427944,0.300545543,0.487124801,0.423771858,0.389544249,29.36315155,30.40013123,30.38294411,30.62630272,29.98789215,23.70559883,24.69335938,24.56797028,24.41419411,24.26510429,18.10442734,19.03463554,18.81575584,18.2576828,18.57942772,0.0432707,17.50943184,18.69958305,18.66187477,18.43968773,19.02010918,3.647135496,4.036328316,3.91367197,4.043229103,3.817187548,89.52929688,44.01914215,60.48072815,79.51380157,68.79088593,1426.938599,804.3761597,1017.815002,1028.563354,801.9741211,25.0943203,25.11030197,24.79259491,24.00527,21.92018318,20.08238983,20.1182518,20.87685585,23.01104355,25.62776375,26.26733017,25.49285507,193.2314453,108.9339142,143.9750519,204.8414001,263.7572327,380.7099609,120.8261795,150.8374634,185.6281891,225.938446,270.3520203,5.796081543,7.23573494,8.904660225,10.83835983,12.96889782,7.601666451,5.194856644,6.392486572,6.345038891,6.32671833
MZ202200000047,MZGE81FL,MZ,2022,47,MZ2022DHS,88.35334015,103.4972839,127.2997818,125.3093567,156.6017303,25.84168243,11.4216032,15.45037651,21.92809105,18.31655693,30.09162903,32.8194809,31.82034683,32.8613205,33.34048462,11.19396782,11.07369804,11.3843317,12.26050377,11.26944447,4,505.2021484,0.343150765,0.298302948,0.337015808,0.334250867,0.306979716,0,0,0,0,0,14.68335915,8,0,0.038354177,0.039350111,0.249770984,0.468387753,0.702738225,24.30900192,26.37755203,25.67949677,26.38005638,26.70923615,0.000973394,10.7914772,1.784391403,0.255487531,0.088862486,0.56473124,0.511755705,0.586727262,0.559247375,0.486455172,0.644016623,0.484297067,0.646714926,0.586983323,0.47554037,29.62296104,30.47599983,30.53836823,30.8331604,30.18320274,24.00212669,24.91779518,24.82239723,24.67083359,24.52521706,18.42899323,19.40230179,19.15403748,18.57265663,18.91375923,0,18.52637482,19.93562508,19.5386467,19.89879227,20.07798958,3.634418488,3.976128578,3.892187595,4.020442963,3.791883707,93.91949463,45.41376114,60.13576508,88.1606369,69.45425415,1363.624878,778.4155884,1055.000977,1088.87439,728.9552002,25.55193138,25.55748749,25.17658997,24.57576752,22.34415817,20.35538101,20.65602112,21.53491402,23.44726563,25.95947456,27.0882206,25.98179817,248.2939453,21.08463478,22.60931206,27.00788498,25.99488831,31.69375801,91.12480164,103.6226501,116.1607285,128.7880249,140.3734131,4.375381947,4.975469589,5.577488899,6.183791637,6.740067482,7.893185616,5.574913025,6.627465248,6.898889065,6.740963459
MZ202200000048,MZGE81FL,MZ,2022,48,MZ2022DHS,497.208313,564.0614014,702.8909302,748.652832,970.6352539,29.2859211,15.63171101,22.13942337,18.74137306,26.43787766,27.45658302,29.36375046,28.93601799,29.359375,30.04218674,9.835127831,10.13184357,10.16918468,10.77021122,9.938918114,4,1052.673828,0.307863533,0.304489642,0.318785459,0.308292985,0.311203003,0,0,0,0,0,19.72514343,8,0,0.029878533,0.01480384,0.142234147,0.507967234,0.512180626,21.53406906,22.80239105,22.75539398,22.80388641,23.15028,0.027138503,14.56341267,7.568902016,0.253763378,0,0.460327625,0.344289035,0.363596678,0.203983739,0.259474397,0.444487095,0.277307421,0.300220579,0.135092691,0.196294442,25.78356552,26.89986992,26.78969955,26.95593262,26.34075546,20.84516716,21.80562782,21.6813221,21.55005836,21.34623909,15.94843769,16.76802635,16.62051582,16.18572044,16.4018383,0,15.61155319,16.24103165,16.57476807,16.24839592,16.25837326,3.316073418,3.888917923,3.67689538,3.796918392,3.543460608,97.11426544,60.79043961,81.40434265,71.15946198,93.68157959,1291.514282,920.1949463,1152.078491,948.0858154,1030.138184,21.59836578,21.83183861,21.40353966,21.28915977,19.50364113,17.47650909,17.15194893,18.46990967,21.028862,23.66462326,23.81448555,22.3696804,89.35253906,101.191246,126.8182831,139.8873444,159.6251526,201.8421936,191.8641052,244.6258392,307.466217,382.211731,467.0935669,9.153483391,11.67064857,14.66864681,18.23461723,22.28417397,9.903821945,7.318205833,9.698242188,8.277126312,8.652831078
MZ202200000049,MZGE81FL,MZ,2022,49,MZ2022DHS,649.2042847,940.8475342,1096.927734,2534.205566,4019.818359,25.65435028,12.57999897,17.16480827,16.88666916,19.09832191,27.03967476,29.56138802,28.49683952,29.77383423,29.62100983,9.8125,10.14973927,10.23489571,10.8620224,9.930685997,4,1172.246094,0.304958701,0.279435933,0.294305384,0.297519982,0.290063918,0,0,0,0,0,22.69934845,7,0.001321419,0.034559734,0.003832626,0.084242448,0.451263398,0.594110072,21.10777473,23.03758812,22.52973938,23.12946892,23.13739395,0.493250221,8.183759689,3.355535507,0.276768357,0.098773539,0.483440697,0.340250045,0.419366926,0.298733741,0.358748406,0.469584078,0.276144862,0.363422453,0.233983427,0.308698922,27.22248268,28.44657135,28.3644104,28.52217865,27.86727524,22.29487801,23.34453011,23.22035599,23.0676651,22.87083435,17.40998268,18.29683113,18.12951469,17.66015625,17.93658829,0.070768319,15.17587471,16.51378441,16.56263924,16.48510361,16.65377808,3.512934208,4.080468655,3.902387142,4.026258945,3.741580009,90.12205505,51.33229065,66.98371887,67.99010468,71.457901,1141.32959,767.4770508,1146.371826,915.6642456,868.6604614,21.17204094,21.42040253,21.07322121,20.94446754,19.32605553,17.73922348,17.07671928,18.45591736,20.80481339,22.90765381,23.13879395,22.16859055,54.32714844,156.8340302,203.394165,263.7260132,520.1211548,804.546814,478.8997803,680.1505127,952.2521362,1318.591797,1794.990112,22.93107986,32.5675354,45.59653473,63.13791656,85.94921875,7.799274921,5.413181305,6.939778328,6.62405777,6.394192696
MZ202200000050,MZGE81FL,MZ,2022,50,MZ2022DHS,183.5291138,254.692337,393.5090637,627.1426392,898.7574463,25.11522484,12.04160023,16.5806694,16.89441681,18.49139786,26.10712051,29.87034607,30.89444351,32.89465332,32.14232254,10.00555611,10.32578087,10.41475677,11.06948757,10.12391472,4,924.7734375,0.369317234,0.307605565,0.295575351,0.276621014,0.282631248,0,0,0,0,0,20.15767479,7,0,0.033894546,0.004200491,0.078394994,0.452470034,0.651719511,21.11899757,23.40218735,24.0285759,24.83532906,24.58836365,0.380622536,5.033242226,2.056588173,0.175355762,0.182299539,0.515145063,0.398950964,0.460715741,0.38275978,0.404736578,0.530197501,0.341448665,0.413604021,0.330061167,0.364405036,27.53394127,28.74431419,28.66857719,28.83068657,28.17664909,22.50494766,23.55668449,23.43268204,23.27339363,23.08125114,17.52838516,18.41853333,18.25382042,17.76119804,18.05273438,0,16.13087082,16.93402863,17.16270828,16.7760067,17.03440666,3.535503626,4.08984375,3.912282944,4.037196159,3.759288311,88.79496765,49.24826431,64.86827087,68.20607758,69.51449585,1207.454224,809.8521729,1179.309937,953.9765625,875.1939087,22.30645561,22.60640335,22.31906128,21.99621773,20.23301125,18.41797447,17.89139366,19.27147865,21.68690681,24.14470291,24.4305191,23.46509743,216.5888672,39.23103333,55.05986023,87.41139221,128.7149506,179.8818512,478.6401367,679.7817993,951.7358398,1317.876953,1794.016968,22.93107986,32.5675354,45.59653091,63.13791656,85.94921875,7.611132622,5.287677765,6.777122021,6.438658714,6.243046761
MZ202200000051,MZGE81FL,MZ,2022,51,MZ2022DHS,426.639801,504.4735413,579.0056152,687.1621094,808.140686,25.79964828,12.64821529,17.52511406,17.26064873,19.69452286,27.11291504,29.54482651,28.8021183,30.51024246,30.14388847,9.888889313,10.20390606,10.28767395,10.92938423,10.00568581,4,978.265625,0.328956068,0.307212144,0.318488717,0.307276577,0.311130852,0,0,0,0,0,22.56206894,8,0,0.03873314,0.007408433,0.107677177,0.495558232,0.612304389,21.43719673,23.11350632,22.91131973,23.50618553,23.62071228,0.378972679,6.520112038,1.667032719,0.249996811,0.156918243,0.506290138,0.374204993,0.413595259,0.305812508,0.377850473,0.512131393,0.313316077,0.357801676,0.242743954,0.332740664,27.17664909,28.36879349,28.28315926,28.44370651,27.80685806,22.20807266,23.23897552,23.1092453,22.96141434,22.76875114,17.28775978,18.16488647,17.99548721,17.51432419,17.80117226,0,15.76147747,16.68218803,17.02052116,16.50212669,17.09753799,3.50946188,4.07421875,3.896137238,4.009592056,3.735329866,90.54288483,51.53159714,68.28025055,69.2081604,73.5655365,1295.559082,847.8120117,1267.727783,950.8939819,979.2921143,21.87838173,22.28261375,21.85923195,21.78926086,20.08956909,18.41292,17.82948303,19.18831253,21.57614517,23.77390289,24.01724434,22.99435234,78.11425781,94.66010284,109.0580292,124.4058151,141.033371,161.7453613,111.9691391,134.2160645,158.5978088,185.3537445,212.9603882,5.358520508,6.423194408,7.590034485,8.87049675,10.19167042,8.09066391,5.534917355,7.173528194,6.911627293,6.665234089
MZ202200000052,MZGE81FL,MZ,2022,52,MZ2022DHS,252.3794708,262.2778931,366.446106,322.9386902,339.2301025,24.76141167,10.8070116,15.51870537,22.7780323,16.96639252,31.22782898,33.04803085,32.53454971,33.74849701,33.85300827,10.81948853,10.74962425,10.99699116,11.86250019,10.93114853,8,504.0693359,0.303688824,0.296326697,0.300552964,0.293434501,0.271826833,0,0,0,0,0,11.12775803,7,0,0.035681099,0.052198343,0.252503246,0.493240178,0.747844696,24.99271965,26.63445091,26.33815384,27.0647068,27.05631447,0,7.511681557,0,0.165363535,0,0.501820624,0.31276983,0.547039509,0.495935589,0.399483651,0.514537036,0.249843106,0.575276494,0.479465693,0.368166327,29.85691643,30.68761635,30.71060562,31.02381516,30.43845558,24.41655159,25.29051018,25.183218,25.07356834,24.95057869,19.0374279,19.9379921,19.71361542,19.16131401,19.50730705,0,18.75761223,20.22086716,20.14175987,20.38092041,20.25962067,3.668952703,3.93803525,3.867129803,4.006438255,3.803313255,90.84844971,42.55839157,60.0128479,91.25878143,64.52850342,1244.712524,740.194397,1025.858887,942.8674316,617.588562,25.31441498,25.3173027,25.20111275,25.016222,22.79179382,21.02746201,20.7286129,21.95337486,24.10745239,26.02418518,26.87074471,25.83426285,170.4375,51.78433228,56.26482391,71.06060028,65.8138504,67.4440155,107.2634354,115.7103729,123.0493698,129.4190063,133.8165741,5.138863564,5.5435462,5.895148754,6.200310707,6.410992622,7.957611084,5.507609844,6.642055511,6.884907246,6.393425941
MZ202200000053,MZGE81FL,MZ,2022,53,MZ2022DHS,295.2160034,350.4682922,312.6209106,358.7451477,376.9623413,30.15104675,16.27032089,22.90490341,18.60643196,27.42219353,28.1562767,30.93208313,30.63447952,31.23545074,30.9084053,9.796701431,10.08728313,10.09001732,10.66384602,9.844704628,4,1077.325195,0.27871573,0.255364597,0.259861112,0.250180542,0.263147384,0,0,0,0,0,21.33672333,8,0.225654557,0.031432904,0.012521507,0.154411748,0.523722291,0.471925646,21.57251358,23.19123268,23.3828125,23.48517418,23.32947922,0.243426532,8.714536667,7.446614265,0.386995167,0.000786485,0.451568514,0.3291201,0.350613743,0.195492327,0.256460309,0.433668554,0.260605991,0.285834491,0.127851203,0.193246767,25.52916718,26.66271782,26.52742958,26.68255234,26.0598526,20.61276054,21.58884621,21.46315193,21.32205009,21.11475754,15.73246574,16.57543373,16.43741417,16.01870728,16.21514702,0.010596904,14.98875046,15.45038223,16.13114548,15.73489571,15.75055504,3.284939289,3.894704819,3.663585186,3.764626741,3.512673616,99.0443573,63.36810303,83.9140625,70.04627228,96.3252182,1180.792236,898.6663818,1131.958618,920.3117676,1003.202332,21.62084961,21.77887154,21.46804428,20.95180511,19.16757202,17.21966743,16.86637306,18.24585533,20.80475426,23.13708305,23.504879,22.49489975,77.65917969,75.74877167,77.25765228,74.0425415,75.00672913,76.89871979,255.3469238,274.2537231,290.5302124,304.5595398,314.0343628,12.18008518,13.08194256,13.85833359,14.52753448,14.97948456,10.07162285,7.554965019,10.01535988,8.29032135,8.698536873
MZ202200000054,MZGE81FL,MZ,2022,54,MZ2022DHS,1856.723145,2247.626465,2405.549561,2945.014404,3400.87915,30.16482925,15.99623871,22.5395565,18.2190094,26.34341621,28.46879196,30.42243004,29.81503487,30.40843773,30.03527451,9.713064194,10.02821255,10.04101563,10.6052084,9.768750191,4,1284.293945,0.263643175,0.243768752,0.265325695,0.25966233,0.27495268,0,0,0,0,0,32.29690552,8,0,0.027252642,0.007371524,0.15290685,0.521418333,0.437315673,21.65721703,23.02020836,22.8074131,22.97477341,22.93706322,0.277399033,19.65681839,12.72344017,0.371474028,1.52108304973808e-05,0.463686168,0.341608495,0.360662073,0.195415676,0.270291001,0.447813272,0.274784714,0.296728939,0.127728835,0.207775891,25.79796028,26.96375847,26.84105873,26.98133659,26.33993149,20.92569542,21.91835976,21.79874229,21.64592171,21.43832588,16.08489609,16.93554688,16.80004501,16.37612915,16.57118034,0.058946878,14.845644,15.61798573,15.79979134,15.54111099,15.83885288,3.330512047,3.945833445,3.707552195,3.822048664,3.561024427,100.464325,63.11849213,83.56658173,69.63394165,93.80954742,1209.733765,885.2930298,1178.670288,973.1268311,1051.20459,20.90284348,21.04464912,20.79552078,19.99696541,18.34365273,16.34689903,16.03691483,17.49493027,20.00030136,22.36429787,22.65295601,21.71542358,38.0703125,441.0870361,495.4694824,531.0701294,615.7460938,693.7648926,677.1468506,745.2366333,808.5223999,867.5637817,915.1747437,32.31633377,35.56586838,38.58613586,41.40383911,43.67604065,9.84356308,7.3770051,9.702478409,8.026705742,8.242868423
MZ202200000055,MZGE81FL,MZ,2022,55,MZ2022DHS,35195.97656,49948.74219,54807.32031,66695.64844,83030.97656,20.61879349,12.26132774,21.87797737,22.27524376,15.94104099,32.86522675,33.5690155,32.92906189,33.77929306,34.82754135,8.719473839,8.473293304,8.448292732,9.376085281,8.810764313,8,40.22232819,0.261219114,0.218781471,0.227575704,0.206663251,0.205419719,0,0,0,0,0,53.7539978,7,0,0.055262029,0.062493548,0.265801668,0.641565681,0.77638948,27.50595284,28.26530647,28.10669518,28.45802879,29.22919464,0.039793666,20.67568588,0,1.015196085,0,0.550246418,0.229821607,0.239153385,0.182167217,0.312278479,0.608415246,0.158620313,0.168331295,0.116751738,0.258868366,30.34049416,30.85677147,30.78709602,31.25645256,30.98078728,25.94589043,26.58923531,26.53515625,26.540308,26.54796028,21.62102127,22.38347816,22.33880234,21.88036728,22.17002296,8.463294029,22.14667892,22.96159744,23.28432846,23.13676262,23.63084984,4.084100246,4.059027672,4.125824928,4.262962818,4.144502163,84.20921326,49.76906967,90.26470184,94.95854187,66.06768036,741.1038208,492.3470764,789.2076416,779.4366455,502.399231,27.22919464,26.89468002,26.64338493,26.12621117,24.93420601,23.53564262,23.03110886,23.73606491,24.84797287,25.70503998,26.63063049,27.04301834,0.157433718,5306.607422,7276.475586,7932.15918,9046.494141,10927.12012,17400.55273,22327.57617,28242.72852,35333.22266,43456.33203,1109.099365,1423.144409,1800.172241,2252.115479,2769.876953,7.999538422,5.789556026,8.224842072,7.152020931,6.645208359
MZ202200000056,MZGE81FL,MZ,2022,56,MZ2022DHS,35195.97656,49948.74219,54807.32031,66695.64844,83030.97656,20.61879349,12.26132774,21.87797737,22.27524376,15.94104099,32.86522675,33.5690155,32.92906189,33.77929306,34.82754135,8.719473839,8.473293304,8.448292732,9.376085281,8.810764313,8,40.22232819,0.261219114,0.218781471,0.227575704,0.206663251,0.205419719,0,0,0,0,0,53.7539978,7,0,0.055262029,0.062493548,0.265801668,0.641565681,0.77638948,27.50595284,28.26530647,28.10669518,28.45802879,29.22919464,0.039793666,20.67568588,0,1.015196085,0,0.550246418,0.229821607,0.239153385,0.182167217,0.312278479,0.608415246,0.158620313,0.168331295,0.116751738,0.258868366,30.34049416,30.85677147,30.78709602,31.25645256,30.98078728,25.94589043,26.58923531,26.53515625,26.540308,26.54796028,21.62102127,22.38347816,22.33880234,21.88036728,22.17002296,8.463294029,22.14667892,22.96159744,23.28432846,23.13676262,23.63084984,4.084100246,4.059027672,4.125824928,4.262962818,4.144502163,84.20921326,49.76906967,90.26470184,94.95854187,66.06768036,741.1038208,492.3470764,789.2076416,779.4366455,502.399231,27.22919464,26.89468002,26.64338493,26.12621117,24.93420601,23.53564262,23.03110886,23.73606491,24.84797287,25.70503998,26.63063049,27.04301834,0.157433718,5306.607422,7276.475586,7932.15918,9046.494141,10927.12012,17400.55273,22327.57617,28242.72852,35333.22266,43456.33203,1109.099365,1423.144409,1800.172241,2252.115479,2769.876953,7.999538422,5.789556026,8.224842072,7.152020931,6.645208359
MZ202200000057,MZGE81FL,MZ,2022,57,MZ2022DHS,35195.97656,49948.74219,54807.32031,66695.64844,83030.97656,20.61879349,12.26132774,21.87797737,22.27524376,15.94104099,32.86522675,33.5690155,32.92906189,33.77929306,34.82754135,8.719473839,8.473293304,8.448292732,9.376085281,8.810764313,8,40.22232819,0.261219114,0.218781471,0.227575704,0.206663251,0.205419719,0,0,0,0,0,53.7539978,7,0,0.055262029,0.062493548,0.265801668,0.641565681,0.77638948,27.50595284,28.26530647,28.10669518,28.45802879,29.22919464,0.039793666,20.67568588,0,1.015196085,0,0.550246418,0.229821607,0.239153385,0.182167217,0.312278479,0.608415246,0.158620313,0.168331295,0.116751738,0.258868366,30.34049416,30.85677147,30.78709602,31.25645256,30.98078728,25.94589043,26.58923531,26.53515625,26.540308,26.54796028,21.62102127,22.38347816,22.33880234,21.88036728,22.17002296,8.463294029,22.14667892,22.96159744,23.28432846,23.13676262,23.63084984,4.084100246,4.059027672,4.125824928,4.262962818,4.144502163,84.20921326,49.76906967,90.26470184,94.95854187,66.06768036,741.1038208,492.3470764,789.2076416,779.4366455,502.399231,27.22919464,26.89468002,26.64338493,26.12621117,24.93420601,23.53564262,23.03110886,23.73606491,24.84797287,25.70503998,26.63063049,27.04301834,0.157433718,5306.607422,7276.475586,7932.15918,9046.494141,10927.12012,17400.55273,22327.57617,28242.72852,35333.22266,43456.33203,1109.099365,1423.144409,1800.172241,2252.115479,2769.876953,7.999538422,5.789556026,8.224842072,7.152020931,6.645208359
MZ202200000058,MZGE81FL,MZ,2022,58,MZ2022DHS,9306.946289,6996.911621,15576.87109,16899.48047,23499.31055,20.78935051,12.34877682,22.04323387,22.37753487,15.94572258,33.85613632,34.9766655,34.26069641,35.28128433,36.43406296,8.688107491,8.442621231,8.416233063,9.347439766,8.781597137,8,31.18455887,0.234438628,0.214107811,0.227366164,0.212232977,0.193690881,0,0,0,0,0,35.0537796,7,0,0.052343566,0.059191793,0.25180167,0.615332067,0.761573613,27.95232964,28.89447784,28.73944473,29.16696739,29.96944237,0.25294894,12.1427002,0.087403521,0.630214393,0,0.552997291,0.221907094,0.224073902,0.1785447,0.315623164,0.616765738,0.151009724,0.153692827,0.113879308,0.263042212,30.36948776,30.88871574,30.81927109,31.28619766,31.01597214,25.99149323,26.63576317,26.58272552,26.58324814,26.59709167,21.68137932,22.44609451,22.40303802,21.93875885,22.234375,0.86822623,22.04852295,22.8122921,23.21819496,23.05265236,23.50482178,4.101866245,4.075000286,4.141970634,4.280555725,4.163021088,85.27513123,50.32126999,91.3024292,95.7882843,66.38237762,725.9991455,475.8547058,750.2497559,749.7480469,485.8050232,27.20694351,26.88750076,26.62361145,26.09305573,24.92083359,23.52499962,23.03472137,23.69583321,24.76666641,25.64861107,26.56111145,26.95555496,0.474759609,995.1509399,1019.302002,1567.960815,2292.219482,3092.578369,17618.15234,22606.79102,28595.91406,35775.07813,43999.76953,1109.099243,1423.144409,1800.172241,2252.115479,2769.876953,8.004023552,5.792165756,8.227695465,7.146297455,6.608263969
MZ202200000059,MZGE81FL,MZ,2022,59,MZ2022DHS,14000.60645,12423.40918,27992.51172,26719.04102,31337.55664,20.53611946,12.08946323,21.61215782,22.17384148,15.60219669,32.28170395,34.30531311,33.57815933,33.96274185,35.1360054,8.716580391,8.471788406,8.445399284,9.383550644,8.810764313,8,44.67787933,0.315733522,0.273475349,0.296306074,0.288638711,0.265552759,0,0,0,0,0,33.75605392,7,0.07279294,0.059358712,0.064285077,0.269340008,0.641387045,0.775776088,26.97935677,28.45854187,28.24683952,28.38551331,29.12501717,2.724467754,21.41060066,1.146949172,1.124911547,0,0.558326423,0.233219281,0.241038561,0.193264484,0.331870258,0.635827005,0.162303105,0.170426682,0.127268657,0.282775998,30.34032059,30.8644104,30.79288292,31.26258659,30.98541641,25.94704819,26.59617996,26.54314232,26.5415802,26.55264854,21.62374115,22.39262199,22.34748268,21.87903595,22.17465401,2.442300081,21.67700768,22.61177063,22.91552162,22.80828476,23.11402893,4.087283134,4.064583302,4.127387047,4.270833492,4.1484375,83.93693542,49.13862991,89.20173645,94.70078278,64.72473907,712.9780884,482.4995422,744.4174805,728.835144,482.6680603,27.1140976,26.7791214,26.55211258,26.09483719,24.87866783,23.49168015,22.95139694,23.66272926,24.83519363,25.66366386,26.58776665,26.95473289,9.215970993,1767.915527,1859.807007,3360.990479,3708.765625,4210.016602,14901.99609,19082.1543,24096.95703,30105.34961,36985.26953,711.0665894,910.527832,1149.815063,1436.512817,1764.796387,7.979648113,5.763901711,8.166653633,7.162339211,6.557291508
MZ202200000060,MZGE81FL,MZ,2022,60,MZ2022DHS,35195.97656,49948.74219,54807.32031,66695.64844,83030.97656,20.61879349,12.26132774,21.87797737,22.27524376,15.94104099,32.86522675,33.5690155,32.92906189,33.77929306,34.82754135,8.719473839,8.473293304,8.448292732,9.376085281,8.810764313,8,40.22232819,0.261219114,0.218781471,0.227575704,0.206663251,0.205419719,0,0,0,0,0,53.7539978,7,0,0.055262029,0.062493548,0.265801668,0.641565681,0.77638948,27.50595284,28.26530647,28.10669518,28.45802879,29.22919464,0.039793666,20.67568588,0,1.015196085,0,0.550246418,0.229821607,0.239153385,0.182167217,0.312278479,0.608415246,0.158620313,0.168331295,0.116751738,0.258868366,30.34049416,30.85677147,30.78709602,31.25645256,30.98078728,25.94589043,26.58923531,26.53515625,26.540308,26.54796028,21.62102127,22.38347816,22.33880234,21.88036728,22.17002296,8.463294029,22.14667892,22.96159744,23.28432846,23.13676262,23.63084984,4.084100246,4.059027672,4.125824928,4.262962818,4.144502163,84.20921326,49.76906967,90.26470184,94.95854187,66.06768036,741.1038208,492.3470764,789.2076416,779.4366455,502.399231,27.22919464,26.89468002,26.64338493,26.12621117,24.93420601,23.53564262,23.03110886,23.73606491,24.84797287,25.70503998,26.63063049,27.04301834,0.157433718,5306.607422,7276.475586,7932.15918,9046.494141,10927.12012,17400.55273,22327.57617,28242.72852,35333.22266,43456.33203,1109.099365,1423.144409,1800.172241,2252.115479,2769.876953,7.999538422,5.789556026,8.224842072,7.152020931,6.645208359
