DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
ET201900000061,ETGE81FL,ET,2019,61,ET2019DHS,4824.569824,5606.436035,5525.961426,5313.648438,5959.643066,33.7160759,26.98888397,26.17105103,20.48902321,28.55888748,30.15512657,30.85703659,29.38427162,31.15290451,29.76465797,15.19651318,14.91419315,14.17359638,14.55587387,14.29098701,7,2719.152344,0.220461786,0.205631375,0.218333453,0.229379803,0.242952108,0.381940097,0.250762433,0.046331018,0.093304396,0.253350675,40.27568054,7,0,0.008844816,0.004883499,0.084550783,0.128060922,0.099802725,19.87787247,20.48018456,19.72609329,20.92873764,19.92671585,84.97850037,69.30027771,20.42443848,0.121655874,90.37918091,0,0,0,0,0,0,0,0,0,0,26.05101395,26.14198494,26.18888855,26.59341621,25.63129425,18.42410278,18.65638161,19.07342339,19.29014778,18.45746613,10.85449982,11.22779274,12.01529217,12.03754425,11.34030724,0.016028309,9.600618362,10.10333347,10.06791687,10.70457172,10.08877277,3.75555563,3.780251741,3.670544147,3.863845587,3.772598505,126.6225967,102.024765,96.06199646,79.16641998,107.7412186,1116.497803,961.3687744,1158.539429,757.7928467,1017.967285,15.70874214,16.04664421,16.2874279,17.05374718,17.5413208,18.15535927,15.00206757,14.92775726,15.39849472,14.72511387,14.48594379,14.47301197,68.50292969,906.6135254,964.37677,980.43396,841.9869995,903.1817627,2350.556396,2627.825439,2910.967285,3200.89502,3491.677734,111.5873871,124.7501068,138.1916351,151.955307,165.759552,7.715291977,7.104170799,7.679876804,6.026167393,6.952617168
ET201900000062,ETGE81FL,ET,2019,62,ET2019DHS,1174.036133,1572.631836,1647.401489,2138.745605,2113.141113,31.97780037,25.68327904,23.16836929,19.30223656,26.75104713,32.24833298,32.90200424,32.60778809,33.99736023,32.94058609,14.97220802,14.74415493,13.99526978,14.41548061,14.13666153,7,2366.645508,0.162491858,0.146770895,0.140427262,0.140348613,0.151228085,0.872819722,0.615400732,0.229561627,0.268165499,0.595794261,44.33556747,8,0.166681439,0.011435736,0.008448066,0.097794138,0.153624415,0.115016408,21.72520065,22.4631424,21.84107018,23.19045258,22.49665833,47.2023201,49.91397476,24.17287636,0.045475215,27.8225956,0.08240287,0.014367493,0.067365468,4.93E-05,0.001916373,0.004048022,0.005630358,0.027145222,1.88E-05,0.000752737,24.81199265,24.93165588,24.96061897,25.39735222,24.39304161,17.29888535,17.52832794,17.93708038,18.15853691,17.30256081,9.839785576,10.1875,10.96535015,10.98187256,10.25638008,0,11.20207024,12.02428246,11.07435226,12.38354206,12.05272961,3.827329397,3.842939854,3.733637333,3.933781862,3.85170722,122.3895721,98.69928741,86.50228119,75.93078613,103.0372009,914.0792236,836.6576538,1026.989624,535.4161377,878.2394409,17.97000885,18.50477982,18.65126801,18.84971809,18.91672516,19.28697205,17.19781303,16.76776314,17.53224373,18.2958374,17.72685432,17.53280067,117.7236328,227.4798279,243.179718,274.0905151,303.7624207,286.2763977,2153.040039,2407.010254,2666.359863,2931.925293,3198.273438,102.3043823,114.3720932,126.6954117,139.3140869,151.9699554,7.847136497,7.188840866,7.385388851,6.106303215,7.025662422
ET201900000063,ETGE81FL,ET,2019,63,ET2019DHS,1669.88916,2718.658691,2864.685547,4399.655273,5029.001953,39.40655899,32.71157074,30.40942383,25.34469986,34.00812531,27.28583336,26.67388916,25.42788124,29.69069481,26.32780838,15.19730949,14.87118053,13.93875885,14.54201412,14.09756947,7,3320.151367,0.251936734,0.246922389,0.246982276,0.222625703,0.255635887,3.144596338,2.510668278,1.459244728,1.430186629,2.193676233,49.07482529,11,0,0.005356609,0.002369042,0.0477461,0.071093865,0.055308521,15.74918556,15.41590214,14.93088531,17.46102524,16.04600716,75.16511536,92.94699097,18.17777443,0.080730386,269.6297913,0,0,0,0,0,0,0,0,0,0,22.35316849,22.39249229,22.37313271,22.93376732,21.88168526,14.73376751,14.93255234,15.37092018,15.63598156,14.80134583,7.15585947,7.521310806,8.434374809,8.391753197,7.784114838,0.001107488,4.212537766,4.157916546,4.433888912,5.231354237,5.764204502,3.449088573,3.493402719,3.359114647,3.549132109,3.500130177,135.9167023,114.2746964,102.1487427,89.95169067,119.0328598,1441.892578,1166.247803,1471.685303,788.1646729,1412.006592,11.21054745,10.99719524,12.04986286,12.86027527,13.19795322,12.80809498,10.86138248,10.86222076,11.94468117,11.47362995,11.57487392,10.92564774,127.8955078,241.2283325,367.2540283,411.0582886,544.9119873,593.5621338,2465.746338,2756.603027,3053.620361,3357.756348,3662.788818,116.7484818,130.5200043,144.5832214,158.98349,173.4262085,9.249938965,8.058320045,8.188567162,6.983111858,7.95874548
ET201900000064,ETGE81FL,ET,2019,64,ET2019DHS,1586.705933,1883.69104,1941.191162,1835.053833,1978.577271,27.02116966,22.52075768,21.41155243,17.23040771,24.28833199,33.64428329,32.24375153,31.56059074,33.95218658,32.19575882,15.3581171,14.99778652,14.03910637,14.73676205,14.27313423,7,1944.578125,0.247267038,0.227164239,0.24901025,0.239102244,0.265927047,0.732291639,0.521015584,0.181176215,0.205833316,0.435086787,35.61376572,8,1.05866313,0.014804224,0.005865778,0.114389785,0.188557103,0.130457699,24.83556747,24.01644135,23.67416573,25.28244781,24.27006531,183.3840942,59.74502945,87.06595612,0.164213434,18.0070076,0.093139067,0.009585677,0.053151466,9.58E-05,0.001222037,0.002533361,0.00383955,0.021149755,3.67E-05,0.00047242,27.12313461,27.13693619,27.10642433,27.73320389,26.63754463,19.42343712,19.61341095,20.05937576,20.34184074,19.48311615,11.76501751,12.13914871,13.06731796,12.99644089,12.3644104,0,16.02685547,15.78913212,15.78774261,16.61270905,16.3443718,3.866927147,3.934244871,3.793533087,4.03211832,3.868359327,104.4888916,88.60217285,81.22543335,69.47504425,93.95599365,1127.857422,976.5863037,1172.337524,700.5856323,1102.411621,17.13207054,18.35090446,19.46242905,20.28937531,21.07161903,21.61910057,20.66725159,20.28432846,19.55765915,18.64719772,17.37361145,16.71602058,130.5986328,234.8450623,282.2357178,277.2166443,252.2605591,259.210907,3972.816895,4441.445801,4920.001465,5410.025879,5901.495117,188.1587524,210.3537445,233.0188751,256.2271729,279.5039368,7.373051167,6.316939831,6.477977276,5.699244976,6.401267052
ET201900000065,ETGE81FL,ET,2019,65,ET2019DHS,1076.140747,1208.281128,1323.975342,1472.673218,1597.078003,36.39677811,30.40529251,27.7261467,23.4515686,31.74375916,30.22208214,30.54663086,29.64468765,30.68354225,28.82537842,15.34800339,15.03880215,14.15312481,14.66423607,14.2654953,7,2606.255859,0.219544306,0.200584546,0.193426043,0.214750171,0.228623673,1.323368073,1.004197001,0.507196188,0.509088516,0.871466994,30,7,0,0.009763555,0.004472537,0.074003547,0.116139449,0.093437634,20.62621307,20.86038208,20.43890572,21.43446159,20.26652336,66.92059326,86.09153748,38.76539612,0.004065851,92.80858612,0.052516621,0.002386939,0.069453321,0.000557165,0.007627711,0.000651859,0.000923156,0.028000772,0.000213181,0.003122287,25.06141472,25.13593864,25.10364723,25.60399246,24.59079933,17.36362839,17.5990448,18.00585938,18.24678993,17.43350792,9.713411331,10.09713554,10.95052052,10.93975735,10.32530403,0,11.03034115,11.17413235,11.23312473,12.18538189,11.7076683,3.568446159,3.603472233,3.470139027,3.666145802,3.589236259,129.8799438,109.5646286,96.2135849,85.97686768,113.9358521,1199.998779,1027.726074,1206.915039,671.1871948,1179.600586,15.0785265,15.8054266,16.49849701,17.21466255,17.63938141,17.86381531,15.11364365,15.05267811,15.6491127,15.0438118,14.64470673,14.40991974,329.0634766,176.8765259,185.5973206,205.4633484,207.9029999,215.2250519,1942.524292,2171.662354,2405.653809,2645.253174,2885.558838,92.00095367,102.8532867,113.9354858,125.2832794,136.6645203,8.445833206,7.524847984,7.542921066,6.454296589,7.360498905
ET201900000066,ETGE81FL,ET,2019,66,ET2019DHS,5417.319824,4172.069336,4350.305664,5169.165527,5423.640137,39.64391708,33.50498581,31.40414047,26.10208893,34.80780792,30.70226097,30.56422424,29.71587944,32.53461838,30.5338192,15.29771423,14.93113422,13.96377277,14.61980629,14.12793732,7,2740.577148,0.195782647,0.193244278,0.205228418,0.183598965,0.223215938,3.590316772,2.893823624,1.728114843,1.686562538,2.512029648,43,11,0,0.00911937,0.004323313,0.076957509,0.116068922,0.086880453,19.74794197,19.6401329,19.20862198,21.13207817,19.99590492,77.11268616,85.91124725,12.73680115,0.049689237,157.5503082,0,0,0,0,0,0,0,0,0,0,22.1299324,22.13994408,22.10959244,22.71140099,21.64348984,14.4615593,14.65684319,15.09315777,15.37219334,14.54697609,6.832219124,7.208810806,8.14581871,8.091594696,7.515552998,0,8.793623924,8.716041565,8.701365471,9.72953701,9.457989693,3.401967525,3.449378014,3.31572628,3.513541698,3.460590363,134.8673096,115.571373,104.127533,91.71077728,120.4555588,1243.958618,1033.255981,1376.86731,675.5409546,1233.117188,13.78152943,14.56825161,15.44911957,16.34614182,17.19080544,17.08213997,14.56576729,14.47508049,14.78361988,13.79404259,13.42226887,13.2664032,41.65722656,846.5934448,679.5315552,653.9035645,775.3641968,776.6976318,3188.960449,3565.126709,3949.260742,4342.600586,4737.100586,150.8650513,168.6609192,186.8337402,205.4420776,224.1052856,9.47420311,8.215572357,8.383825302,7.145689964,8.126189232
ET201900000067,ETGE81FL,ET,2019,67,ET2019DHS,3453.88501,3099.996826,3273.555908,4081.297119,4287.920898,29.05260849,27.29263115,25.4278698,20.72867775,28.42022324,32.61473465,32.07112122,31.46465111,33.6834259,31.64499855,15.86519051,15.43274117,14.42738724,15.12935543,14.57212162,7,2297.8125,0.222729251,0.219811007,0.222645655,0.215041205,0.233564585,0.476765037,0.29651764,0.050114293,0.094571754,0.193009257,36.77591324,9,0,0.012699654,0.005148143,0.094755441,0.156579107,0.112615548,23.47947693,23.28165436,22.81904602,24.53381348,23.41898918,69.50952148,61.01714325,23.36349297,0.030356543,8.634843826,0.04913057,0.036163554,0.319907218,0.081198268,0.188711315,0.011530199,0.017032078,0.170508116,0.033869125,0.103925571,27.11549377,27.11650848,26.99069786,27.66904068,26.59382248,19.15571404,19.37993431,19.74897194,20.07473946,19.29147911,11.25030422,11.68376732,12.56330967,12.53968525,12.02170181,0,14.3442173,14.4921875,14.17343712,15.38420105,15.19297981,3.622612953,3.68900466,3.528718233,3.761371613,3.65234375,105.2463531,100.6826401,89.72779083,77.96826172,103.8004227,1001.261597,896.163147,1091.7052,622.5718384,1045.524902,17.9436779,18.95806503,19.68615532,20.05189514,19.95768356,19.73434067,17.35212326,16.94233322,17.63097763,17.96426582,17.34160423,17.15708733,121.2568359,625.2404785,554.9245605,556.4189453,673.3948975,676.0400391,2190.722412,2449.137451,2713.026367,2983.239502,3254.249512,103.4727249,115.6782455,128.1423035,140.9050751,153.7054901,8.17178154,7.316755772,7.338191509,6.30332613,7.154606342
ET201900000068,ETGE81FL,ET,2019,68,ET2019DHS,10674.91211,7306.491699,9648.618164,10523.5791,12459.95703,25.33577919,22.1229763,21.55101395,17.25735283,23.889328,30.70068169,30.26666641,28.87989426,31.52947998,28.87552452,15.54414082,15.14192677,14.11471367,14.92005253,14.34934902,7,1816.441406,0.325703979,0.293151557,0.341633856,0.308228672,0.354866356,1.415690064,1.058789015,0.518359363,0.521223962,0.878645778,43.28105545,10,0,0.019322503,0.006557797,0.145113319,0.212179527,0.157849178,23.0709095,22.63041687,21.97624969,23.90864563,22.16255379,89.56061554,88.16529083,15.73084831,0.071304724,8.958241463,0.089346446,0.009666,0.222224265,0.02055263,0.063605756,0.003066408,0.003739457,0.10183344,0.008117652,0.028504467,27.33411407,27.32526016,27.23060036,27.98047066,26.86080742,19.54127693,19.73502541,20.14778709,20.49322891,19.66210938,11.78997421,12.1833334,13.11588573,13.06041718,12.5114584,0.028817371,15.44113636,14.99416733,15.07260418,16.28781319,15.44958401,3.888671875,3.956770897,3.847786427,4.0546875,3.896614552,98.5225296,87.53555298,82.92369843,69.97317505,93.08750153,1045.876221,1020.37738,1054.310913,665.876709,974.9907837,16.9866333,18.256464,19.86833191,20.57901001,21.43225098,22.08517265,20.56066513,19.95554352,19.27328491,18.67227364,17.61330032,16.7945919,33.82910156,1544.146851,1192.63208,1427.026733,1531.376709,1738.201172,3486.473389,3897.733887,4317.705566,4747.742188,5179.046875,164.7831421,184.2207794,204.0701294,224.3951874,244.7801819,7.682369709,6.619088173,6.852695465,5.943828106,6.628020763
ET201900000069,ETGE81FL,ET,2019,69,ET2019DHS,4222.066895,2687.876953,4507.277832,3425.034668,4162.893066,25.93073082,25.94068718,24.90740395,19.6895752,26.76073647,26.41106033,26.20736122,24.75927162,28.5204525,24.8635788,15.81124115,15.3452692,14.27743053,15.1612854,14.48519993,7,2432.677734,0.319653422,0.312860608,0.348378986,0.286463201,0.348633707,1.21881938,0.822855949,0.35564667,0.365012974,0.622291684,36.93854904,10,0,0.012253745,0.004457668,0.093904585,0.141282111,0.10814096,18.76157188,18.81793404,17.8207283,20.17451477,18.28663635,76.77493286,49.09061432,41.79059601,0.062415361,34.5186348,0.049131095,0.000126741,0.060536701,0.019723639,0.063256018,4.35E-05,4.85E-05,0.024466375,0.007798579,0.029470732,26.12187576,26.12986183,25.93298531,26.76766586,25.64865494,18.19075584,18.42847252,18.76332474,19.16913986,18.38394165,10.31063366,10.78459167,11.65555573,11.60638046,11.16345501,0.017112911,11.11208344,11.42850685,10.88218784,11.82857609,11.70969391,3.640451431,3.742968798,3.625173569,3.818272591,3.70477438,94.39956665,97.09518433,90.29366302,75.18016815,99.1424942,1076.757446,1058.381592,998.7366333,618.2532349,974.8423462,15.02957439,15.6361351,16.86696625,17.44559669,18.04090881,18.18655777,16.36532021,16.13457108,16.43066597,15.59499836,14.98847866,14.516469,96.98925781,457.5623474,418.336792,467.9292908,489.4073486,566.9366455,2154.472168,2408.611328,2668.133301,2933.875244,3200.400635,101.554184,113.5334015,125.7663498,138.2924805,150.855545,8.655971527,7.685434341,7.98892355,6.604626656,7.451414585
ET201900000070,ETGE81FL,ET,2019,70,ET2019DHS,3406.138184,3030.613037,3060.561035,3886.938965,4177.140137,47.75858688,39.80624008,37.11196899,32.65283585,41.47304535,27.94824409,29.23921204,27.40552139,27.67363548,27.56967163,14.6123848,14.24050999,13.50470161,13.88258171,13.49755573,7,2426.890625,0.256323278,0.233421832,0.238629982,0.263732225,0.28066355,2.283741236,1.695436835,1.054011822,0.99469322,1.604985476,36.94466019,10,0,0.014574387,0.006068248,0.091246225,0.170529768,0.110390387,17.61779022,18.41163254,17.61568832,17.95512772,17.11231804,165.3878021,60.71150208,23.25266647,0.100122698,134.2422943,0.06610094,0.002748487,0.086248241,0.00113997,0.0111114,0.0008052,0.001055596,0.035223827,0.000436674,0.004526642,22.48729897,22.63780403,22.5753479,22.97232437,21.99340248,15.1515913,15.48716736,15.80234337,16.00710297,15.22272873,7.874913692,8.397294044,9.070645332,9.089742661,8.495847702,0,7.287335873,7.584051132,7.825856686,8.236620903,6.65496397,3.276895285,3.296296358,3.156713009,3.345153332,3.323524237,156.4998779,131.2131653,117.1518402,109.2287292,137.8366699,1375.224243,1142.906982,1285.953979,1075.260498,1431.852539,15.74377441,16.48865509,17.11826897,17.47686195,17.32613564,15.66175365,14.20859623,14.39535046,15.12170792,15.20614052,15.3940258,15.16231823,79.56542969,538.5615234,475.6491699,470.1539001,563.1258545,578.5765381,3908.639648,4369.698242,4840.522949,5322.631348,5806.161621,185.0147705,206.8388977,229.1253052,251.945816,274.8336487,8.971750259,8.794091225,8.75712204,7.972851276,8.397794724
ET201900000071,ETGE81FL,ET,2019,71,ET2019DHS,3698.01416,3959.274414,4495.65332,5852.802246,6598.750977,46.68238449,39.47921371,33.24591064,31.83922195,40.82082748,27.79488564,28.46934128,26.57548523,27.89558983,27.34114647,14.63311672,14.24600697,13.44570351,13.87964439,13.46471405,7,2812.030273,0.265319139,0.206428468,0.216686785,0.240496174,0.238144562,2.130460024,1.57539928,0.871197879,0.833133638,1.437951326,36.18320084,9,0,0.010111895,0.0046008,0.073237173,0.134072408,0.083751969,17.8106823,17.86253548,15.98654556,17.9010067,16.77241707,107.2113647,56.21822357,13.51086998,0.080973819,54.9547081,0,0,0,0,0,0,0,0,0,0,22.32092094,22.42651939,22.3669281,22.8174057,21.80716133,14.97018242,15.27829838,15.6170578,15.84782982,15.05030441,7.687804222,8.180512428,8.921224594,8.937760353,8.342448235,0,7.826477528,7.255729198,5.397603989,7.906423569,6.203686714,3.220052004,3.259548664,3.112196207,3.302126884,3.276128531,150.3197021,128.6844177,103.4677963,105.1371536,133.7342834,1477.734375,1205.463623,1330.00708,981.3999634,1534.337524,13.81014538,14.61860085,15.23708916,15.85458183,15.75766277,14.30577183,12.76548195,12.88133049,13.60363579,13.74758244,13.98824215,13.55273151,168.7568359,582.4953003,657.1047363,641.0523071,895.5181274,965.5059814,3499.560303,3912.364502,4333.912598,4765.563477,5198.486816,165.5590668,185.0882416,205.0310516,225.451828,245.9328003,9.239999771,8.781427383,8.468212128,7.460898399,8.42462635
ET201900000072,ETGE81FL,ET,2019,72,ET2019DHS,1343.117554,1489.9021,1769.025879,1626.869873,1785.486206,46.76433182,40.25801468,36.36723709,33.32779312,41.60709381,24.84984779,27.06177139,24.82947922,25.24833298,24.97694588,14.36054707,13.95520878,13.19431496,13.61506176,13.16302109,7,2526.095703,0.275241643,0.24234201,0.256726891,0.281632483,0.300898373,1.738858461,1.265347242,0.764591992,0.727222204,1.188159704,40.28941727,10,0,0.012531489,0.004226631,0.073561378,0.13702926,0.087089293,15.78467751,17.6644783,15.90614605,16.97868156,15.58366585,73.24547577,38.95579529,3.651451349,0.028963597,54.64243317,0.069127783,0.001617256,0.071178712,0.002406814,0.015302134,0.000450786,0.000622749,0.028941251,0.000930242,0.006350549,22.91879463,23.05716133,22.96701431,23.39913177,22.39461899,15.70655441,16.05112839,16.35334206,16.56896782,15.79266548,8.558246613,9.101953506,9.77270031,9.784070969,9.231596947,0,6.719507217,8.267188072,6.982812405,8.70902729,6.190384865,3.217274427,3.261588573,3.119097233,3.311024427,3.282161474,150.4536896,131.305069,113.4329453,110.3491287,136.561203,1437.100342,1258.786621,1335.162354,1040.956665,1478.62085,16.93497276,17.39808846,18.06991005,17.93129349,17.66760826,15.6190033,14.74358082,14.97178745,15.58074474,16.37339211,16.55552101,16.3037262,201.828125,222.278183,242.4964905,271.2072144,243.9734344,255.986969,2740.627686,3063.908936,3394.037842,3732.078857,4071.116211,129.5842133,144.869812,160.479187,176.462677,192.4932709,8.877057076,8.801943779,8.590798378,7.800902367,8.422577858
ET201900000073,ETGE81FL,ET,2019,73,ET2019DHS,6345.623535,4948.040527,5897.67041,6117.748047,8147.722656,37.54663467,34.19522476,30.28977394,27.16211319,35.62894058,29.97426796,30.05945587,28.62108803,30.67812538,29.53468895,14.94483566,14.54499435,13.65545464,14.15872478,13.65952015,7,2220.890625,0.231485739,0.224126905,0.225214764,0.24393855,0.241909757,0.390179396,0.230996817,0.03231192,0.077418983,0.160001442,38.85829163,8,0,0.0144683,0.004920001,0.099661328,0.19250381,0.111455813,20.03595352,20.88884926,19.37300873,21.37080574,19.71442413,111.4644165,54.57669449,12.75607777,0.029048856,32.25004578,0.068948954,0.019096771,0.273126155,0.07726714,0.185931414,0.005926003,0.008573564,0.13561821,0.031732287,0.096568987,25.56056213,25.65253258,25.53498268,26.05257607,25.0457325,18.05965042,18.3622818,18.67984772,18.95344353,18.1909008,10.61572647,11.10753822,11.87952805,11.89385223,11.38621235,0.035494745,10.09763813,11.71824074,10.12493038,12.06348419,9.894161224,3.340596199,3.40195322,3.243171215,3.466044664,3.388990164,125.4281387,116.3305588,98.23492432,94.14509583,120.7461243,1289.708984,1104.687134,1182.171875,796.5612793,1335.73999,16.74909592,17.52522659,18.43000031,19.09303093,18.42912674,18.02703667,15.89699936,15.66551685,16.52245712,16.28063583,16.09988403,16.01654053,61.58203125,786.0282593,706.3589478,695.7525024,797.1917725,1005.686707,3161.623779,3534.565186,3915.406494,4305.375,4696.492676,149.3305664,166.9454193,184.9334106,203.3524933,221.8258667,8.464927673,8.078483582,7.880114079,6.901150227,7.79833746
ET201900000074,ETGE81FL,ET,2019,74,ET2019DHS,818.7736206,1164.251465,951.4443359,1053.137329,1119.246094,39.3913002,30.72484016,32.30272675,26.31888008,34.37742615,33.82284164,33.42514038,34.02267456,33.45524597,32.49419785,15.56111145,15.29613781,14.73368073,14.94830704,14.66458321,7,1826.571289,0.243114963,0.24464184,0.226173773,0.257219464,0.264310271,0.246610239,0.166067705,0.046267357,0.087174475,0.25953123,41.907444,8,0.160810441,0.018729988,0.007441097,0.131893069,0.221957773,0.160010472,23.7464962,23.58817673,24.25642395,24.00434113,23.50031281,348.6905518,81.68615723,49.209198,0.42542538,33.69470978,0.122871712,0.011791387,0.158185393,0.02053348,0.062488064,0.003873344,0.00467121,0.074455336,0.00833981,0.031426501,27.71193695,27.97986221,27.94496536,28.20030403,27.26823044,19.89934921,20.30338478,20.56028748,20.70516396,19.91067696,12.15082455,12.6837244,13.21128464,13.25199699,12.60364628,0,13.67015171,13.75121593,14.49017334,14.55343723,14.50642586,3.750954866,3.712803841,3.628298759,3.799652815,3.725303888,147.7549896,114.0753021,117.203949,100.0026093,128.0663605,1419.873291,1192.102783,1307.187256,1215.814087,1474.285767,18.4185791,19.61495018,21.26280594,22.6121273,22.19132423,20.57271767,18.62760544,18.55776215,18.80687523,19.07032394,18.59501076,17.99435616,62.60449219,165.8842926,207.074295,170.5437622,172.9738159,175.9979553,2255.643066,2521.716309,2793.425293,3071.645996,3350.687012,107.0654449,119.6947708,132.5915985,145.7975159,159.0423584,7.391944408,6.993910313,7.40348053,8.327469826,6.85779047
ET201900000075,ETGE81FL,ET,2019,75,ET2019DHS,2777.450439,3111.309326,3473.883301,3488.47583,3729.318359,42.06716919,33.68462753,35.87767792,29.54090881,37.00089264,32.76636505,33.61705017,33.56573105,31.33673668,30.05132484,15.07500076,14.7847662,14.22951412,14.45690155,14.14097214,7,1898.461914,0.270412892,0.250064611,0.235372588,0.289248765,0.325842023,0.45724389,0.310460061,0.126232624,0.177721351,0.396232635,33.04526901,9,0,0.015692176,0.006050372,0.115036264,0.205477431,0.150984958,22.74988747,23.3485775,23.46225929,22.52399254,21.73246384,83.85004425,82.40316772,9.4622612,0.134234592,11.07229996,0.116556749,0.004272403,0.084344819,0.00204543,0.009342913,0.001249295,0.001656413,0.034846414,0.000796932,0.003762649,26.20855141,26.45000076,26.42239571,26.67990494,25.75399399,18.64197159,19.03203201,19.28658867,19.42990494,18.6587677,11.13355064,11.66523457,12.19288254,12.22300434,11.6130209,0,12.73340893,13.08010387,13.35878754,13.71125031,13.41360378,3.608767509,3.58059907,3.492534876,3.649652958,3.596571207,151.8106384,120.6111526,125.304039,107.814064,133.0763397,1412.854858,1255.770996,1397.916504,1318.127197,1537.948364,17.68353081,19.04508591,20.60464096,21.66363907,21.12872696,19.52114677,18.11065483,18.06218147,18.35128975,18.11386681,17.69416046,17.09307671,180.6630859,525.9481812,571.3983765,630.302063,592.3392334,606.6610718,3831.000244,4282.900391,4744.373047,5216.905273,5690.830566,181.7133179,203.147995,225.0367279,247.4500427,269.9294434,7.762152672,7.733832359,8.006310463,8.923606873,7.366618633
ET201900000076,ETGE81FL,ET,2019,76,ET2019DHS,1934.469849,3595.782227,3779.210938,3970.793701,4419.315918,48.61986923,40.67720795,38.25535583,33.57740784,42.24033356,25.47378731,27.025383,25.19958305,25.19937515,25.08767319,14.50334167,14.12847233,13.39813423,13.77556515,13.37895012,7,2824.052734,0.293941677,0.257436275,0.276509881,0.309917867,0.324053824,2.305125952,1.707061648,1.066054702,1.007178783,1.620177865,41.39996338,10,0,0.011120776,0.004169757,0.070411287,0.137535185,0.090879381,15.36414719,16.78126717,15.91326427,16.20107651,15.27093697,118.5413437,80.11966705,14.68612766,0.111030594,131.3412628,0,0,0,0,0,0,0,0,0,0,22.26471519,22.42565155,22.35429764,22.74869919,21.76740456,14.98398495,15.33012199,15.63524342,15.83719635,15.05677128,7.761371613,8.297179222,8.956163406,8.973134041,8.388455391,0,5.254507542,6.537152767,6.626944542,7.202777863,5.454200268,3.248741388,3.270225763,3.13528657,3.318532944,3.300737858,157.9533844,133.0236511,119.9414978,111.4277344,139.4242706,1469.542114,1272.542603,1409.772827,1188.875854,1573.295654,13.85407925,14.49165535,15.43423271,16.04406166,15.69032478,13.84116364,12.75797844,12.9192543,13.68877316,13.89157486,13.66485023,13.31402874,109.7773438,333.4797974,558.348999,641.3831787,568.3182983,604.6835938,3830.870361,4282.755859,4744.212402,5216.728516,5690.637695,181.3082581,202.6951904,224.5351105,246.8984528,269.3277283,9.014631271,8.887677193,8.863454819,8.107421875,8.475646973
