DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp2010,Night_Land_Surface_Temp2015,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
KM201200000052,KMGE61FL,KM,2012.0,52.0,KM2012DHS,18907.875,22647.330078125,27096.560546875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.019270422334354637,0.019270422334354637,0.01980589464377453,26.628960745675222,26.03214372907366,26.152618408203125,26.861903599330358,-9999,-9999,-9999,-9999,1.0,3314.285714285714,3319.5714285714284,3333.8571428571427,3298.8571428571427,3598.1428571428573,3640.1428571428573,3607.5714285714284,-9999,-9999,-9999,-9999,35.54216867469879,754.7060546875,8.0,0.029789775609970093,0.40805310842486703,0.4048798028203178,0.3594300435417783,22.734935215541295,22.918810163225448,23.172855922154017,23.640108380998885,19.73175551470588,582.5707720588235,1.9071120318244486,0.0,0.7369389552696078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.016752919316745076,20.19309561593192,20.418310982840403,18.840909685407365,19.805476597377233,20.19309561593192,20.418310982840403,-9999,-9999,-9999,-9999,3886.393631,76593.88065,3549.7631,2149.1428571428573,2116.285714285714,1939.5714285714287,1643.7142857142858,1283.5714285714287,1495.0,2006.5714285714287,8.397823963994565,0.0,0.0,0.0,24.110000610351562,21.348737716674805,23.409452438354492,23.899784088134766,23.564453125,21.4843807220459,22.255809783935547,24.114761352539062,23.408287048339844,23.189952850341797,22.110977172851562,21.446428298950195,1001.6305220883534,287.5177865612648,10.042161066729323,11.657598280368891,13.675887717340226,15.909333881578947,15811.318359375,18945.58203125,22692.4921875,27150.59375,75.42537715517241,90.37688577586206,108.25091295498085,129.51757064176246,-9999,-9999,-9999,-9999
KM201200000053,KMGE61FL,KM,2012.0,53.0,KM2012DHS,15100.359375,18086.79296875,21640.07421875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.013574755469033884,0.013574755469033884,0.014510637105897416,26.86350577218192,26.375237601143972,26.35904802594866,27.124285016741073,-9999,-9999,-9999,-9999,1.0,3341.5714285714284,3355.5714285714284,3375.285714285714,3408.5714285714284,3831.8571428571427,3928.285714285714,3897.1428571428573,-9999,-9999,-9999,-9999,34.88421052631579,754.7060546875,8.0,0.0,0.4046884352258046,0.4034297764268826,0.3579248968489233,23.168701171875,23.374760219029017,23.566190447126115,24.032629830496653,22.747350356158087,627.3540900735294,1.739702262130438,0.0,0.7581132627000996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.007330377749997898,20.773332868303573,20.940972464425222,19.473894391741073,20.374285016741073,20.773332868303573,20.940972464425222,-9999,-9999,-9999,-9999,2639.963028,68146.87991,1544.395756,2187.1428571428573,2062.285714285714,1943.142857142857,1652.5714285714287,1305.2857142857142,1476.5714285714287,1990.5714285714287,8.022803566672586,0.0,0.0,0.0,23.259523391723633,19.965476989746094,22.315475463867188,22.80476188659668,22.40833282470703,20.03690528869629,21.108333587646484,23.16666603088379,22.355953216552734,22.117856979370117,20.827381134033203,20.152379989624023,915.1492537313433,276.4019607843137,10.053155752328726,11.670360858623798,13.69085928109976,15.926750769981972,12705.875,15224.5498046875,18235.54296875,21818.046875,75.42537747896634,90.3768780048077,108.25092022235577,129.517578125,-9999,-9999,-9999,-9999
KM201200000054,KMGE61FL,KM,2012.0,54.0,KM2012DHS,9187.57421875,11004.6220703125,13166.560546875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.014139165953984336,0.014139165953984336,0.014876923863849943,25.443939208984375,25.310557047526043,25.420000712076824,25.129445393880207,-9999,-9999,-9999,-9999,1.0,2217.6666666666665,2203.3333333333335,2230.3333333333335,2316.0,2765.3333333333335,2814.6666666666665,2808.6666666666665,-9999,-9999,-9999,-9999,34.784,754.7060546875,8.0,0.059579551219940186,0.4201107675504742,0.41283437893921837,0.36605085570371815,22.592727661132812,22.890833536783855,23.220555623372395,23.095176696777344,61.4030515685562,677.9499152131783,81.03074279312015,0.0,24.738871729651162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.045098776421392005,21.021111806233723,21.060909271240234,19.74151611328125,20.471111297607422,21.021111806233723,21.060909271240234,-9999,-9999,-9999,-9999,884.8326936,89383.56608,1006.380545,2180.0,2076.5,1980.5,1834.0,1354.0,1501.0,2214.0,8.925788107882724,0.0,0.0,0.0,25.006534576416016,21.892898559570312,24.61193084716797,25.000396728515625,24.701988220214844,22.1192626953125,23.025737762451172,25.142499923706055,24.215396881103516,24.291988372802734,23.0788631439209,22.179317474365234,893.1166666666667,258.2890625,9.716108049665179,11.279095458984376,13.23185337611607,15.392783900669643,7655.8291015625,9173.4375,10987.6884765625,13146.298828125,75.42537615740741,90.37688802083333,108.25091145833333,129.517578125,-9999,-9999,-9999,-9999
KM201200000055,KMGE61FL,KM,2012.0,55.0,KM2012DHS,12689.4609375,15199.0859375,18185.056640625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.011285903237082742,0.011285903237082742,0.012114921483126553,25.12091064453125,24.926111857096355,25.044443766276043,25.173055013020832,-9999,-9999,-9999,-9999,1.0,2528.0,2514.3333333333335,2549.8333333333335,2487.8333333333335,2849.1666666666665,2929.1666666666665,2933.3333333333335,-9999,-9999,-9999,-9999,34.25730994152047,754.7060546875,8.0,0.059579551219940186,0.40814898116423576,0.40197829249962835,0.3563780037770973,22.024393717447918,22.34527842203776,22.629165649414062,22.740315755208332,61.48369419642857,612.1281696428572,79.42848772321429,0.0,24.38632254464286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.03441421782018068,20.213890075683594,20.307575225830078,18.927879333496094,19.764444986979168,20.213890075683594,20.307575225830078,-9999,-9999,-9999,-9999,1577.926943,85154.05606,1577.884478,2162.2,2103.4,1971.0,1722.2,1337.0,1508.2,2117.8,9.877785753847947,0.0,0.0,0.0,25.006534576416016,21.892898559570312,24.61193084716797,25.000396728515625,24.701988220214844,22.1192626953125,23.025737762451172,25.142499923706055,24.215396881103516,24.291988372802734,23.0788631439209,22.179317474365234,928.875,270.7068965517241,9.895126764286948,11.486910825276244,13.475649333131907,15.676393624827348,10700.388671875,12821.517578125,15357.2568359375,18374.30078125,75.42537434895833,90.37688802083333,108.25091145833333,129.517578125,-9999,-9999,-9999,-9999
KM201200000056,KMGE61FL,KM,2012.0,56.0,KM2012DHS,15515.119140625,18583.578125,22234.45703125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.01205202599161679,0.01205202599161679,0.012655931649748813,24.842727661132812,24.6586669921875,24.737667846679688,25.04099884033203,-9999,-9999,-9999,-9999,1.0,2617.0,2600.6,2643.2,2606.0,2996.6,3077.0,3097.8,-9999,-9999,-9999,-9999,34.18048780487805,754.7060546875,8.0,0.08936932682991028,0.40814898116423576,0.40197829249962835,0.3563780037770973,21.683819580078126,22.036334228515624,22.288499450683595,22.501863098144533,54.84499627976191,620.4835565476191,66.50837983630953,0.0,20.505719866071427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.030044154812502256,19.839334106445314,19.962725830078124,18.524908447265624,19.41400146484375,19.839334106445314,19.962725830078124,-9999,-9999,-9999,-9999,3103.185331,83735.79602,3122.508995,2162.2,2103.4,1971.0,1722.2,1337.0,1508.2,2117.8,8.978291472496345,0.0,0.0,0.0,23.73812484741211,20.681625366210938,22.90974998474121,23.40862464904785,23.01162338256836,20.85012435913086,21.821374893188477,23.677499771118164,22.994625091552734,22.727123260498047,21.525501251220703,20.834999084472656,951.1231527093596,272.6937799043062,10.002817696387615,11.611925037629014,13.622307733658257,15.847004461725918,12931.697265625,15495.13671875,18559.64453125,22205.8203125,75.42537699854651,90.3768804505814,108.25091751453489,129.517578125,-9999,-9999,-9999,-9999
KM201200000057,KMGE61FL,KM,2012.0,57.0,KM2012DHS,14727.40234375,17640.07421875,21105.59375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.015132728375886617,0.015132728375886617,0.015942225958171644,24.842727661132812,24.658668518066406,24.737664794921876,25.041000366210938,-9999,-9999,-9999,-9999,1.0,2617.0,2600.6,2643.2,2606.0,2996.6,3077.0,3097.8,-9999,-9999,-9999,-9999,34.92929292929293,754.7060546875,8.0,0.059579551219940186,0.40910219105960033,0.4027677680759965,0.3571603995893558,21.683819580078126,22.036334228515624,22.2885009765625,22.501863098144533,55.04831567141089,612.4545173267327,69.05861792233911,0.0,21.253292272586634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.031803465844323975,19.839332580566406,19.962725830078124,18.524908447265624,19.41400146484375,19.839332580566406,19.962725830078124,-9999,-9999,-9999,-9999,1801.210243,85382.94438,1806.894602,2168.75,2089.5,1962.5,1722.75,1324.0,1504.5,2130.0,9.074983573254244,0.0,0.0,0.0,24.37769063313802,21.31426493326823,23.8019536336263,24.232264200846355,23.906992594401043,21.500839233398438,22.421824137369793,24.43500010172526,23.60626475016276,23.542325337727863,22.349576314290363,21.544545491536457,946.6683937823834,267.375,9.968127613336268,11.571655846537558,13.57506464568662,15.792046058905516,12283.185546875,14718.0693359375,17628.89453125,21092.21875,75.42537355885922,90.37688675667475,108.25091967536407,129.517578125,-9999,-9999,-9999,-9999
KM201200000058,KMGE61FL,KM,2012.0,58.0,KM2012DHS,795.1641235351562,952.4256591796875,1139.5364990234375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.10114433548667214,0.10114433548667214,0.09999942779541016,26.56818199157715,26.16666603088379,26.264999389648438,26.9516658782959,-9999,-9999,-9999,-9999,-9999,1205.0,1206.0,1208.0,1152.0,1259.0,1285.0,1264.0,-9999,-9999,-9999,-9999,44.5,754.7060546875,8,0.11915910243988037,-9999,-9999,-9999,22.900909423828125,23.039167404174805,23.338333129882812,23.779014587402344,171.60546875,1758.2669270833333,283.76584879557294,0.0,87.17234293619792,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.30197682747474086,20.411666870117188,20.60636329650879,19.2336368560791,19.911666870117188,20.411666870117188,20.60636329650879,-9999,-9999,-9999,-9999,848.3478773,84694.06765,1255.46678,2131.0,2149.0,1945.0,1599.0,1291.0,1496.0,2040.0,7.738576253255208,1.0,1.0,1.0,24.356250762939453,21.206249237060547,23.637500762939453,24.12125015258789,23.706249237060547,21.436250686645508,22.428749084472656,24.334999084472656,23.60124969482422,23.4112491607666,22.15999984741211,21.395000457763672,930.4,226.72727272727272,8.516162327357701,9.886119297572545,11.597710745675224,13.491764613560267,663.6109008789062,795.157958984375,952.4180908203125,1139.5274658203125,75.42537278395433,90.3768780048077,108.25092022235577,129.517578125,-9999,-9999,-9999,-9999
KM201200000059,KMGE61FL,KM,2012.0,59.0,KM2012DHS,351.6934814453125,421.2487487792969,504.0061340332031,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.1413903534412384,0.1413903534412384,0.1389576643705368,26.56818199157715,26.16666603088379,26.264999389648438,26.9516658782959,-9999,-9999,-9999,-9999,-9999,1205,1206,1208,1152,1259,1285,1264,-9999,-9999,-9999,-9999,43.166666666666664,754.7060546875,8,0.11915910243988037,-9999,-9999,-9999,22.900909423828125,23.039167404174805,23.338333129882812,23.779014587402344,310.5526529947917,885.385986328125,565.04443359375,0.0,172.61014811197916,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.604468822479248,20.411666870117188,20.60636329650879,19.2336368560791,19.911666870117188,20.411666870117188,20.60636329650879,-9999,-9999,-9999,-9999,272.5279342,85830.20481,346.7813834,2131,2149,1945,1599,1291,1496,2040,6.242656707763672,1.0,1.0,1.0,24.356250762939453,21.206249237060547,23.637500762939453,24.12125015258789,23.706249237060547,21.436250686645508,22.428749084472656,24.334999084472656,23.60124969482422,23.4112491607666,22.15999984741211,21.395000457763672,918.5,219.6,7.3169450759887695,8.493988990783691,9.964559555053711,11.591899871826172,293.5087890625,351.6907958984375,421.24542236328125,504.00213623046875,75.42538016183036,90.37688337053571,108.25091552734375,129.51758684430803,-9999,-9999,-9999,-9999
KM201200000060,KMGE61FL,KM,2012.0,60.0,KM2012DHS,427.720458984375,512.311767578125,612.9591064453125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.1413903534412384,0.1413903534412384,0.1389576643705368,26.56818199157715,26.16666603088379,26.264999389648438,26.9516658782959,-9999,-9999,-9999,-9999,-9999,1205,1206,1208,1152,1259,1285,1264,-9999,-9999,-9999,-9999,43.166666666666664,754.7060546875,8,0.11915910243988037,-9999,-9999,-9999,22.900909423828125,23.039167404174805,23.338333129882812,23.779014587402344,310.5526529947917,885.385986328125,565.04443359375,0.0,172.61014811197916,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.6268726893833705,20.411666870117188,20.60636329650879,19.2336368560791,19.911666870117188,20.411666870117188,20.60636329650879,-9999,-9999,-9999,-9999,186.2980797,85763.05083,391.1464195,2131,2149,1945,1599,1291,1496,2040,6.242656707763672,1.0,1.0,1.0,24.356250762939453,21.206249237060547,23.637500762939453,24.12125015258789,23.706249237060547,21.436250686645508,22.428749084472656,24.334999084472656,23.60124969482422,23.4112491607666,22.15999984741211,21.395000457763672,918.5,219.6,7.3169450759887695,8.493988990783691,9.964559555053711,11.591899871826172,293.5087890625,351.6907958984375,421.24542236328125,504.00213623046875,75.42538016183036,90.37688337053571,108.25091552734375,129.51758684430803,-9999,-9999,-9999,-9999
KM201200000061,KMGE61FL,KM,2012.0,61.0,KM2012DHS,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
KM201200000062,KMGE61FL,KM,2012.0,62.0,KM2012DHS,451.7493896484375,541.0928955078125,647.39453125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.1174362301826477,0.1174362301826477,0.11750138998031616,26.56818199157715,26.16666603088379,26.264999389648438,26.9516658782959,-9999,-9999,-9999,-9999,-9999,1205,1206,1208,1152,1259,1285,1264,-9999,-9999,-9999,-9999,42.625,754.7060546875,8,0.11915910243988037,-9999,-9999,-9999,22.900909423828125,23.039167404174805,23.338333129882812,23.779014587402344,441.6241149902344,1074.189697265625,847.3516235351562,0.0,258.7789611816406,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.5574480692545573,20.411666870117188,20.60636329650879,19.2336368560791,19.911666870117188,20.411666870117188,20.60636329650879,-9999,-9999,-9999,-9999,143.5172662,85543.36451,641.4094821,2131,2149,1945,1599,1291,1496,2040,6.9903717041015625,1.0,1.0,2.0,24.356250762939453,21.206249237060547,23.637500762939453,24.12125015258789,23.706249237060547,21.436250686645508,22.428749084472656,24.334999084472656,23.60124969482422,23.4112491607666,22.15999984741211,21.395000457763672,922.4,223.42857142857142,7.5120627663352275,8.72049366344105,10.230279402299361,11.90101484818892,377.01129150390625,451.74591064453125,541.0887451171875,647.389404296875,75.42538113064236,90.37687852647569,108.25092230902777,129.517578125,-9999,-9999,-9999,-9999
KM201200000063,KMGE61FL,KM,2012.0,63.0,KM2012DHS,959.8630981445312,1149.697509765625,1375.5638427734375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.07274826006455855,0.07274826006455855,0.07725347172130238,26.56818199157715,26.16666603088379,26.264999389648438,26.9516658782959,-9999,-9999,-9999,-9999,1.0,1205,1206,1208,1152,1259,1285,1264,-9999,-9999,-9999,-9999,39.42857142857143,754.7060546875,8,0.11915910243988037,0.402429799892098,0.3953786862920089,0.35069515769357124,22.900909423828125,23.039167404174805,23.338333129882812,23.779014587402344,264.135009765625,1139.663295200893,485.00167410714283,0.0,148.39351981026786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3927786596890154,20.411666870117188,20.60636329650879,19.2336368560791,19.911666870117188,20.411666870117188,20.60636329650879,-9999,-9999,-9999,-9999,1472.537765,84566.32936,1677.084158,2131,2149,1945,1599,1291,1496,2040,9.084500312805176,1.0,0.0,2.0,24.356250762939453,21.206249237060547,23.637500762939453,24.12125015258789,23.706249237060547,21.436250686645508,22.428749084472656,24.334999084472656,23.60124969482422,23.4112491607666,22.15999984741211,21.395000457763672,944.6666666666666,227.78571428571428,9.450965372721354,10.971299235026041,12.87076924641927,14.972728474934895,801.0618286132812,959.8555908203125,1149.6883544921875,1375.552978515625,75.42538016183036,90.37688337053571,108.25092424665179,129.517578125,-9999,-9999,-9999,-9999
KM201200000064,KMGE61FL,KM,2012.0,64.0,KM2012DHS,668.1015014648438,800.2335205078125,957.4451293945312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.10337602008472789,0.10337602008472789,0.10635321790521796,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,39.4,754.7060546875,8,0.11915910243988037,0.402429799892098,0.3953786862920089,0.35069515769357124,-9999,-9999,-9999,-9999,363.343798828125,1249.8017578125,678.336279296875,0.0,207.3005126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.5510921478271484,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,449.041827,85554.08123,663.7169512,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.386369705200195,1.0,1.0,2.0,24.356250762939453,21.206249237060547,23.637500762939453,24.12125015258789,23.706249237060547,21.436250686645508,22.428749084472656,24.334999084472656,23.60124969482422,23.4112491607666,22.15999984741211,21.395000457763672,932.625,221.7,8.974449157714844,10.41812744140625,12.221826171875,14.217803955078125,557.5697631835938,668.0963134765625,800.2271728515625,957.4376220703125,75.42537619850852,90.37688099254261,108.25090997869319,129.517578125,-9999,-9999,-9999,-9999
KM201200000065,KMGE61FL,KM,2012.0,65.0,KM2012DHS,1035.875732421875,1240.743408203125,1484.496337890625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.03923845291137695,0.03923845291137695,0.04333124710963322,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,38.06666666666667,754.7060546875,8,0.11915910243988037,0.402429799892098,0.3953786862920089,0.35069515769357124,-9999,-9999,-9999,-9999,247.71549479166666,1108.2083333333333,452.98430989583335,0.0,138.62828776041667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3413217226664225,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1615.413553,84579.45278,1741.324663,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.479808044433593,1.0,1.0,0.0,24.356250762939453,21.206249237060547,23.637500762939453,24.12125015258789,23.706249237060547,21.436250686645508,22.428749084472656,24.334999084472656,23.60124969482422,23.4112491607666,22.15999984741211,21.395000457763672,955.9230769230769,234.26666666666668,9.915728759765624,11.51082763671875,13.503706868489584,15.709031168619791,864.4989013671875,1035.86767578125,1240.7335205078125,1484.484619140625,75.42537434895833,90.37688802083333,108.25091145833333,129.517578125,-9999,-9999,-9999,-9999
KM201200000066,KMGE61FL,KM,2012.0,66.0,KM2012DHS,871.188720703125,1043.48583984375,1248.486083984375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.10676019841974432,0.10676019841974432,0.10681944543665106,26.56818199157715,26.16666603088379,26.264999389648438,26.9516658782959,-9999,-9999,-9999,-9999,1,1205,1206,1208,1152,1259,1285,1264,-9999,-9999,-9999,-9999,43.69230769230769,754.7060546875,8,0.11915910243988037,0.402429799892098,0.3953786862920089,0.35069515769357124,22.900909423828125,23.039167404174805,23.338333129882812,23.779014587402344,164.0848106971154,1657.8910757211538,262.02163461538464,0.0,80.5166485126202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.42981832998770253,20.411666870117188,20.60636329650879,19.2336368560791,19.911666870117188,20.411666870117188,20.60636329650879,-9999,-9999,-9999,-9999,852.1926264,84825.8047,1352.417547,2131,2149,1945,1599,1291,1496,2040,7.657626560756138,1.0,1.0,2.0,24.356250762939453,21.206249237060547,23.637500762939453,24.12125015258789,23.706249237060547,21.436250686645508,22.428749084472656,24.334999084472656,23.60124969482422,23.4112491607666,22.15999984741211,21.395000457763672,934.4545454545455,226.0,8.504474346454327,9.872550377478966,11.58179180438702,13.473247821514423,727.0579223632812,871.1820068359375,1043.4775390625,1248.47607421875,75.42538016183036,90.37688337053571,108.25091552734375,129.517578125,-9999,-9999,-9999,-9999
KM201200000067,KMGE61FL,KM,2012.0,67.0,KM2012DHS,1010.7965087890625,1210.7041015625,1448.5556640625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.03858436070955717,0.03858436070955717,0.042272636523613565,26.56818199157715,26.16666603088379,26.264999389648438,26.9516658782959,-9999,-9999,-9999,-9999,1.0,1205,1206,1208,1152,1259,1285,1264,-9999,-9999,-9999,-9999,37.857142857142854,754.7060546875,8,0.11915910243988037,0.402429799892098,0.3953786862920089,0.35069515769357124,22.900909423828125,23.039167404174805,23.338333129882812,23.779014587402344,143.99554443359375,1200.4775390625,243.55135672433036,0.0,74.80010986328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.23758934284078664,20.411666870117188,20.60636329650879,19.2336368560791,19.911666870117188,20.411666870117188,20.60636329650879,-9999,-9999,-9999,-9999,1942.584618,84259.4766,2069.767036,2131,2149,1945,1599,1291,1496,2040,9.825927734375,1.0,0.0,0.0,24.356250762939453,21.206249237060547,23.637500762939453,24.12125015258789,23.706249237060547,21.436250686645508,22.428749084472656,24.334999084472656,23.60124969482422,23.4112491607666,22.15999984741211,21.395000457763672,965.5384615384615,242.0,10.39007568359375,12.061478678385416,14.149692789713542,16.460517374674478,843.5687255859375,1010.78857421875,1210.6944580078125,1448.544189453125,75.42538016183036,90.37687465122768,108.25092424665179,129.517578125,-9999,-9999,-9999,-9999
