DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
RW201900000046,RWGE81FL,RW,2019,46,RW2019DHS,4937.657227,4977.725098,5215.887207,5546.808105,5882.029297,35.72205734,31.11185837,42.41798401,49.81641769,47.02973557,25.83605957,24.61312485,24.64364624,24.87628365,24.25597572,12.11150169,11.86614609,12.06210899,11.04830742,10.75186634,NA,2006.926758,0.329721212,0.381012172,0.385386288,0.382513016,0.405195266,0,0.000190972,0,0,0,36.52357483,13,0,0.009290904,0.013328371,0.548802674,0.528779268,0.130322993,18.92312431,18.39467049,18.91479111,18.59548569,18.66335297,42.13166809,28.82226563,61.74930573,28.59101868,46.03855896,0.176679343,0.03375325,0.071132801,0.052888405,0.053108364,0.123130597,0.016681056,0.037878312,0.02768706,0.029037047,25.05620766,25.72821236,25.29292679,24.30173683,23.99079895,18.97517395,19.76844597,19.2368927,18.75190926,18.59032249,12.94470501,13.86206627,13.23081589,13.25342941,13.23893261,0.000322732,12.01019001,12.17621517,13.18593788,12.31468773,13.07073212,2.830338478,3.026605844,2.985460043,2.799696207,2.773567677,101.1055145,94.16332245,126.6371994,139.4708405,130.440155,1012.943298,1165.400024,1342.127563,1237.443237,1247.009644,17.67127037,17.6546402,17.63052368,17.46979713,17.40667343,17.32521629,17.69218254,18.13190269,18.12119675,17.80475998,17.38236237,17.44948578,79.45898438,609.1728516,646.3466797,656.2457275,653.4274292,636.8712158,6626.929199,6802.587891,7038.720215,7110.850586,7038.765625,308.2542114,316.4250488,327.4088135,330.7640076,327.4109497,14.41042042,13.99733067,16.39945602,16.21275139,16.63168335
RW201900000047,RWGE81FL,RW,2019,47,RW2019DHS,15551.63086,18723.48047,19055.88672,23228.76758,26318.21484,36.10666275,31.32743645,41.87298965,52.90719986,45.23017502,25.84871292,24.87911987,24.14952469,25.06081009,24.83591652,12.6669569,12.4359808,12.61640644,11.63188648,11.37404537,NA,2104.611328,0.339579165,0.402551681,0.41623944,0.400976777,0.423193872,0,0.018368056,0.002528935,0.010747974,0.000632234,38.05572891,14,0,0.01031357,0.010060073,0.386252761,0.39800173,0.270119071,18.81243706,18.24588013,18.14281845,18.23740196,18.40225601,43.97356415,76.05895233,62.79743576,25.78520584,45.07231903,0,0,0,0,0,0,0,0,0,0,23.54935074,24.2760849,23.84668732,22.7672596,22.55315399,17.19427109,18.03643036,17.51633453,16.92482758,16.83307266,10.88239384,11.8401041,11.23028088,11.13537312,11.17910957,0.015696056,11.77616119,11.61263847,12.13611126,11.41399288,11.9685936,2.593099117,2.784621,2.731076479,2.496412039,2.589221716,93.62815094,87.23503876,114.3583374,132.0781708,117.1109543,1080.534424,1096.935547,1580.550415,1295.931763,1334.943604,15.37680626,15.29056835,15.10401821,15.022295,14.96139622,14.51981831,14.96259117,15.22522736,15.21197319,15.12091732,14.89506912,15.17785645,47.9765625,2859.089355,3206.74707,3513.641113,3624.156982,3793.252441,17333.67188,19440.52734,21862.15625,23939.93164,25616.41602,805.9200439,903.8771362,1016.469543,1113.074585,1191.021851,15.5721302,14.89442253,17.77487755,17.19206047,17.56240273
RW201900000048,RWGE81FL,RW,2019,48,RW2019DHS,17202.25586,24861.23242,31623.53906,46326.42969,67615.9375,27.04831505,24.59194565,33.04485321,38.6513176,36.60718536,29.60344696,28.52552032,28.81638908,28.95284843,28.62632561,12.84045124,12.63841152,12.75798607,11.82825565,11.48980045,NA,1500.639648,0.325389773,0.371833533,0.372271717,0.361997932,0.352740526,0,0.000954861,0,0,0,45.92651367,11,0.286698192,0.016661929,0.016419835,0.609274805,0.709709942,0.296037912,23.00907135,22.67256927,22.83147621,22.99498367,22.97974586,33.46978378,508.5214844,69.39834595,6.866552353,12.22200584,0.316029459,0.068959951,0.088456266,0.061848767,0.070250452,0.281402022,0.036751106,0.048675746,0.033007048,0.041028783,25.99843788,26.68789101,26.25034714,25.38693619,25.0545578,19.54756927,20.34509659,19.84366417,19.44414139,19.28155327,13.15798569,14.04947948,13.49236202,13.55868053,13.56475735,2.097530842,16.41469574,16.81961823,16.84656143,17.03711891,17.33316612,2.921397686,3.110112906,3.066579819,2.887369871,2.853993177,79.01888275,76.4837265,101.3346863,111.6006546,104.4766541,764.5413818,1042.393799,1149.290039,931.520813,1185.680908,20.3182106,20.08101845,20.1219902,20.02266502,19.92347527,19.62129974,20.05700111,20.74965096,20.66162109,20.3300457,19.71139717,19.86288834,0.692382813,2256.467773,3172.020264,4217.790039,5399.450195,7271.712402,18918.42773,24849.05859,33011.94922,42979.60938,55049.65625,879.8598022,1155.682129,1535.32251,1998.899292,2560.253906,14.32788563,14.18161011,16.60837173,16.24775505,16.85541153
RW201900000049,RWGE81FL,RW,2019,49,RW2019DHS,16105.95898,27585.88281,23154.70117,37996.48828,46878.09766,36.35984039,31.70824051,42.68006134,53.24419403,46.41352081,25.90761375,25.57021904,25.28418922,25.8135643,25.82152176,12.50387764,12.2721796,12.4519968,11.46186352,11.20269108,NA,1908.666992,0.389495641,0.425360799,0.411296546,0.386416495,0.37964955,0,0.011215278,0.001429398,0.006074942,0.00035735,54.73699188,14,0,0.012427284,0.012379428,0.459199458,0.428969771,0.280330569,18.54799271,18.71416092,18.57846642,18.69989586,18.80383873,110.5336838,65.17179871,12.8371973,66.30973816,43.23783493,0,0,0,0,0,0,0,0,0,0,23.83520126,24.55499077,24.1281395,23.07805252,22.8235817,17.56059074,18.39655685,17.87759018,17.32448006,17.19435883,11.33132267,12.28281307,11.67614365,11.616189,11.62089157,0.344499201,11.1883707,11.85810184,11.87274265,11.58622646,11.78615475,2.636588573,2.831524849,2.782118082,2.563310146,2.614771366,95.86594391,89.78266907,118.7409744,136.4813843,121.3607483,1051.233154,999.5514526,1493.852051,1321.888306,1306.1427,17.26322365,17.26717377,17.18527603,16.92213631,16.79272652,16.60340691,16.99017525,17.26006889,17.31334496,17.02808189,16.8743,16.99879456,0.961914063,3489.760986,4500.408691,5128.138184,5646.525879,6422.016113,19176.51172,22788.79688,27177.74609,31506.87305,35633.85938,891.6500244,1059.610474,1263.68335,1464.974731,1656.867188,15.28857994,14.6982336,17.50774384,17.00425911,17.34476662
RW201900000050,RWGE81FL,RW,2019,50,RW2019DHS,7940.183105,8273.525391,9621.833008,10430.79688,11295.95996,22.82601547,20.50489235,27.45417976,32.11419678,30.57645607,30.39212036,28.6502552,28.97281265,29.34313583,28.07804108,13.14984131,12.9629488,13.02994823,12.15355873,11.80768204,NA,1510.640625,0.333973229,0.371786326,0.362056494,0.345496863,0.365181655,0,0,0,0,0,31.81560135,11,0.625804543,0.016700458,0.014788067,0.692232251,0.692301631,0.318800837,22.39266968,21.89472771,22.09558868,22.21747589,21.87555695,8.177698135,42.68309021,12.4615984,0.693488419,8.484255791,0.378300548,0.092457607,0.10516499,0.060853682,0.076876327,0.360579014,0.051692117,0.059729524,0.032349102,0.045704678,27.18421555,27.8754921,27.42191887,26.59563255,26.32063103,20.57643318,21.37351036,20.87955856,20.48517036,20.3817997,14.03437519,14.9125433,14.39197063,14.44207191,14.51294899,0.067000419,14.39321995,15.13920116,15.21836853,15.0918169,15.67307472,3.025000095,3.213903427,3.154181242,2.951504707,2.961805582,69.04869843,65.90074158,86.59545898,94.78520203,90.56151581,712.0396118,889.262207,1020.50708,815.5908203,1150.564209,20.29872704,20.02980423,20.01777077,20.10025024,20.06942177,19.67438126,19.92487907,20.56298828,20.52596092,20.26672173,19.67073631,19.87850952,11.01757813,743.8778687,826.9761963,938.4932251,1034.532593,1025.744995,6716.407227,7700.792969,8966.518555,10287.10449,11689.82715,348.4438171,399.5132446,465.1784668,533.6897583,606.4623413,14.28768635,14.22200203,16.48075104,16.31122971,16.8968544
RW201900000051,RWGE81FL,RW,2019,51,RW2019DHS,12341.88672,18198.5293,24641.96289,26077.26953,36675.01953,28.19453049,25.04899597,33.31959534,40.88768005,36.66885757,24.67780304,23.70993042,23.80583382,24.54760361,23.51187897,13.05950546,12.8655386,12.9723959,12.05525208,11.74075508,NA,2042.166016,0.373010606,0.423057467,0.431658506,0.411437511,0.417501926,0,0.0034375,0.000364583,0.001549479,9.11E-05,41.29914856,11,0,0.010959667,0.011632497,0.472946405,0.653782248,0.305078924,18.4321785,18.11701393,18.55026054,18.55664825,18.25611305,31.2116375,44.93214798,158.1455078,20.6255722,13.86268806,0,0,0,0,0,0,0,0,0,0,25.41879272,26.12699699,25.69157982,24.80356026,24.48372459,18.86015701,19.67000961,19.17487144,18.74943733,18.58854294,12.35928822,13.2614584,12.71918488,12.74830723,12.74296856,0.432562202,12.186553,12.52409744,13.29468727,12.56569481,13.00034618,2.813281298,3.010981083,2.956901073,2.757205009,2.763845444,79.3191452,75.42205048,98.52274323,112.7357178,101.3470535,925.7531128,1173.563965,1309.605469,1073.770508,1271.115112,17.23613358,17.13194656,17.13783836,16.8854847,16.73643303,16.49887848,16.92248344,17.06122971,17.17652512,17.12666702,16.82653809,16.96421242,2.193359375,1999.268677,2825.131104,3368.130371,3719.048828,4835.540527,11923.61914,13629.9541,16411.75391,20275.08203,25796.11914,554.4449463,633.7890015,763.1419678,942.7855835,1199.512329,14.98466492,14.61429214,17.20321655,16.78846359,17.27796364
RW201900000052,RWGE81FL,RW,2019,52,RW2019DHS,7378.979004,8050.478516,8713.293945,9198.4375,9715.908203,22.32747078,20.71113586,27.78751945,31.16319466,31.05134773,31.67197037,29.82197762,28.03163147,29.37364578,28.26524353,13.1286459,12.93650246,13.02951336,12.13502598,11.76427937,NA,1408.988281,0.295837879,0.344292194,0.392354846,0.357213736,0.356881917,0,5.21E-05,0,0,0,36.05801392,11,0,0.020188976,0.017785937,0.654440165,0.687290967,0.318637252,23.7745266,23.33822823,22.34062386,23.12408066,22.7505722,36.03546524,169.3540344,53.95661163,6.349236012,49.84519196,0.339138091,0.071328484,0.098617986,0.071611494,0.077384897,0.304688483,0.038012903,0.055307757,0.0388976,0.045516148,27.47065926,28.15959358,27.70798683,26.88467979,26.57625961,20.87534714,21.66783905,21.16762161,20.78042603,20.6563797,14.34201336,15.22309017,14.67847252,14.74965286,14.81197929,0,15.87708282,16.85447884,16.64961815,16.87451363,17.23590088,3.095182419,3.279731035,3.234982729,3.054210186,3.010937452,69.10759735,67.92695618,89.89215088,95.17894745,93.4936676,721.8756104,940.9393311,1108.396973,860.9181519,1146.24939,20.73061371,20.56180763,20.62609482,20.64015007,20.53012276,20.14541817,20.46019745,21.2557621,21.3117466,20.9059391,20.22777557,20.40088081,21.515625,1091.994263,1176.533081,1300.24353,1228.362183,1198.953979,6487.60498,7682.438477,9175.098633,10707.40234,12256.58496,301.749054,357.3227234,426.7487793,498.0187073,570.0737305,13.75450039,13.78513432,16.10255623,15.73398781,16.48685265
RW201900000053,RWGE81FL,RW,2019,53,RW2019DHS,1086.699829,1117.881836,2067.559082,2460.171143,3721.293701,21.78598213,19.39033127,26.23480606,29.62216759,29.55266762,28.69499969,28.97201347,29.97125053,29.3285408,28.86605263,12.88357925,12.69703388,12.76015663,11.87960052,11.53181458,NA,1320.795898,0.24880518,0.231962085,0.259076864,0.277904391,0.265049338,0,0,0,0,0,25.2830143,10,0,0.021263644,0.015792722,0.706756771,0.691908479,0.293767512,23.11431885,23.90351868,24.32723427,23.73583794,23.82151794,17.05461693,82.77852631,19.71502876,0.021795712,14.0490694,0.387161672,0.077312015,0.091526769,0.060166992,0.077575058,0.376577228,0.042309232,0.050580945,0.032001875,0.047340956,27.62767601,28.31565475,27.86549568,27.04134941,26.81357002,21.16306496,21.95053673,21.45785713,21.07203484,21.0166378,14.74409771,15.61861992,15.10533905,15.16174793,15.2817564,0,17.53363609,18.83502388,18.68321609,18.14313698,18.77698517,3.09027791,3.283058405,3.213613987,3.003356457,3.038194418,67.32473755,63.65959167,84.30853271,88.96592712,89.78675079,702.0789795,773.1957397,971.7310791,792.4551392,1142.114136,21.19754028,21.16915321,21.09650421,20.9264698,20.80595016,20.54644585,20.54174805,21.09285927,21.6966629,21.30683517,20.74663734,20.84518623,61.45996094,133.6919556,182.1366425,247.5310059,362.6685181,503.9046326,982.888916,1419.38208,2056.648682,2896.345947,3978.687744,54.12496567,78.16143036,113.2539368,159.4937286,219.0952911,13.89020348,13.94264984,15.984622,16.0514946,16.63212013
RW201900000054,RWGE81FL,RW,2019,54,RW2019DHS,13268.48047,15874.3291,15677.05371,20187.86914,23323.57422,30.13610077,26.66755104,35.95880127,39.15966034,40.80112457,29.10037994,27.26364517,27.98142433,27.92579842,27.69003296,12.54292583,12.28272533,12.48984432,11.48845482,11.1421442,1,1738.206055,0.320230305,0.362305552,0.3542974,0.356731772,0.35923177,0,0,0,0,0,40.16273499,11,3.506786585,0.012627913,0.016697781,0.550957918,0.62698704,0.106514394,21.70837212,21.22010422,21.50934029,21.62541771,21.67970657,39.44148636,28.40796471,93.49764252,6.198797703,2.577353716,0.234611005,0.050610799,0.097873181,0.091314115,0.068311818,0.181470126,0.025876151,0.054888595,0.051429242,0.038762443,26.36649323,27.00425339,26.59118843,25.72239494,25.35321236,20.0675354,20.83793449,20.31744766,19.95442581,19.75585938,13.82356739,14.72152805,14.10134506,14.23394108,14.21106815,0.454222023,14.31636429,15.17656231,15.03725719,15.3250351,15.66938019,3.01523447,3.222222328,3.162717104,3.000303984,2.94839406,90.86740875,85.92877197,113.7275162,117.4908905,120.2977905,924.8965454,1015.293579,1261.042725,1134.85791,1376.589478,19.20509148,19.045784,19.00636864,18.88400841,18.789608,18.57085419,19.00918198,19.89692116,19.82375908,19.27331352,18.58761406,18.99306679,29.70800781,1848.605835,1945.648804,2183.626221,2253.010254,2379.950195,12110.72168,13458.55859,15014.72852,16288.31348,17243.73633,563.487915,626.2001343,698.6056519,757.8630371,802.3169556,14.02080631,13.64230824,15.81828594,15.45896244,16.42192268
RW201900000055,RWGE81FL,RW,2019,55,RW2019DHS,14921.37402,17263.64453,23896.57031,26215.04492,32651.50195,38.77624893,33.25127792,45.65213776,56.3233223,50.32373047,23.03861046,22.38012695,23.4676857,22.75028801,23.30834007,12.07089138,11.82191849,12.02022552,10.99762821,10.77092075,NA,1536.683594,0.271098286,0.258815169,0.277563781,0.259448081,0.276465088,0,0.000173611,5.79E-06,2.46E-05,1.45E-06,33.90629196,14,0,0.016787516,0.019966111,0.649704874,0.322287083,0.260920167,19.62047958,19.42947388,20.04638863,18.93560791,20.00735283,68.24376678,38.41480637,209.7059021,34.3846817,44.21111679,0.278723806,0.073627748,0.110098101,0.067741267,0.098482475,0.233619243,0.039554629,0.063460253,0.036589209,0.061775401,24.49014854,25.19952393,24.74489212,23.64220238,23.39632607,18.42621613,19.26756287,18.70562935,18.13385391,17.9896698,12.41925621,13.37760448,12.72466755,12.64457512,12.62540531,0.403699189,16.20234871,16.47881889,16.62509346,15.1209259,16.70636559,2.737369776,2.945674181,2.895659685,2.686921358,2.680483341,106.1449356,97.94742584,132.1930542,151.336319,134.891922,915.3217773,885.9029541,1237.755493,1084.540405,983.8804321,18.72901917,18.69812965,18.62434006,18.52348328,18.4413662,18.2215271,18.57340431,18.94308662,18.65215492,18.5904026,18.21891212,18.30389404,9.724609375,1924.650269,2510.479248,2888.768555,3477.763916,3997.492676,12907.5293,15501.88672,18808.50781,22370.91602,26233.74414,1168.084229,1402.864136,1702.101196,2024.486206,2374.057861,14.73214817,14.12284279,16.81879425,16.57856369,16.70420265
RW201900000056,RWGE81FL,RW,2019,56,RW2019DHS,11568.77344,13003.98145,13816.8877,15541.16797,16588.29297,36.93670654,32.07193375,43.36572266,54.26285172,47.22425842,23.17090988,23.6381588,23.41889,23.19972229,23.39301491,12.45503521,12.21853352,12.40164948,11.40607643,11.15789986,NA,2226.813477,0.385807365,0.412277579,0.384437829,0.384848773,0.403676629,0,0.008854167,0.001128472,0.004796007,0.000282118,43.62768555,14,0,0.010096369,0.009884145,0.430089146,0.334473938,0.235849097,16.15931702,16.40241432,16.69229126,16.22564316,16.59098816,131.8199158,50.10386658,15.69596291,70.06520844,59.04640579,0,0,0,0,0,0,0,0,0,0,24.06558228,24.78676224,24.35898399,23.29188347,23.04105949,17.81545067,18.65546799,18.13216209,17.56684113,17.43428802,11.61054707,12.56822968,11.95733547,11.88580704,11.88315964,0.001995744,9.147727013,9.166666985,9.965694427,9.251563072,9.788959503,2.65585947,2.856467009,2.805034876,2.58368063,2.628255367,98.09869385,91.61241913,121.6423645,140.197876,124.1174088,1153.511353,1107.636475,1662.371216,1453.572998,1447.957275,15.29052162,15.3013916,15.2288332,14.96493149,14.8101368,14.75146008,15.001544,15.24928284,15.29586124,15.11203098,14.93797779,15.06201363,5.78125,1662.75708,1877.584961,1913.297607,2043.038696,2001.918213,14655.33008,16359.2793,18329.42383,19966.89258,21223.44727,681.4287109,760.6572266,852.2630005,928.4003906,986.826355,15.17963886,14.5741539,17.37513351,16.91944504,17.19649696
RW201900000057,RWGE81FL,RW,2019,57,RW2019DHS,5385.347168,5815.605957,7701.227051,9258.342773,11272.46973,21.28667068,19.51825333,26.41692924,28.32262611,30.20506477,31.9813633,30.32260513,29.81434059,29.41923523,28.75888634,12.72413254,12.53151035,12.6155386,11.71662331,11.34253502,NA,1476.232422,0.336344868,0.357931584,0.381896704,0.359462172,0.378212661,0,0,0,0,0,33.38202667,10,0,0.019031588,0.009473638,0.641530037,0.609772563,0.221197814,23.63350487,23.20249939,23.0414238,22.99065971,22.81074333,30.37102699,114.116333,54.32304764,6.903847218,29.60120392,0.387375593,0.09677197,0.109628096,0.09725298,0.090795495,0.366755307,0.054069497,0.062976331,0.055665344,0.054875284,27.86154556,28.54032135,28.08923531,27.27799606,27.02682304,21.47816849,22.25564194,21.75499153,21.38923645,21.32756042,15.13741302,16.00881004,15.47369862,15.5613718,15.68428802,0,15.28564358,16.08239555,16.268507,16.5620842,16.86260033,3.172960043,3.371614695,3.315624952,3.125651121,3.105165005,67.54175568,65.80802917,87.58863068,88.52664948,93.7917099,802.7077026,832.0010986,1114.166992,908.541748,1274.068237,20.4078064,20.30358505,20.18188858,20.35636711,20.34475136,20.08311653,20.2079792,20.91798592,21.19090652,20.64306068,19.85106277,20.14582253,54.20800781,754.9413452,860.7873535,1106.336304,1246.149536,1394.91748,5902.631348,6879.126465,8044.819336,9144.462891,10139.77734,274.5948792,320.0221558,374.2510986,425.4073486,471.7101135,13.14673996,13.30962181,15.31960869,15.27167034,16.04361153
RW201900000058,RWGE81FL,RW,2019,58,RW2019DHS,7224.354492,8044.794922,8368.125977,9244.548828,9964.724609,26.21288872,23.63468742,31.47659492,38.0972023,34.8767128,27.71455765,26.67296219,26.60534668,26.84058952,25.99068069,13.07932568,12.89522552,12.97737217,12.07952881,11.74807644,NA,1789.228516,0.340345472,0.38012442,0.398311585,0.389229685,0.411059082,0,0.000868056,2.89E-05,0.000122975,7.23E-06,39.42119217,11,0,0.014364825,0.012953421,0.549974382,0.688737035,0.310361326,20.99256325,20.62501144,20.74375534,20.96252251,20.56972885,10.47023487,35.22810364,145.8007965,26.57885551,7.401015282,0.317779958,0.073857814,0.09826871,0.048515301,0.063056082,0.283867568,0.039859541,0.055101454,0.025238998,0.036134224,25.85626411,26.55737877,26.10923004,25.26091003,24.93577766,19.27954292,20.08768845,19.58884621,19.18870163,19.03252411,12.77693844,13.66215324,13.13185787,13.18138027,13.18770313,0.025071474,14.27056789,14.5770607,14.882164,15.08445644,15.14877892,2.875260353,3.072410345,3.024291277,2.834346056,2.809013367,75.36888123,72.61545563,95.19438934,107.9806595,97.96915436,841.4498901,1108.033691,1142.70752,1009.173645,1225.780884,19.11710358,18.80514145,18.86115265,18.60741615,18.52913284,18.1634407,18.62176704,19.32625961,19.1072464,18.92481995,18.50360298,18.71914101,18.83886719,1107.106689,1225.388794,1250.28125,1280.514038,1271.504883,8243.833984,8819.131836,9467.720703,9879.929688,10058.25684,383.3602905,410.1131897,440.274292,459.4431152,467.7358093,14.68555927,14.49439335,16.98692894,16.62277412,17.15693665
RW201900000059,RWGE81FL,RW,2019,59,RW2019DHS,16717.29297,19919.16992,22412.39258,28398.82617,32817.51172,36.17030334,31.52192307,42.30134201,52.96086121,45.89065552,23.4248867,23.31541634,22.99968719,23.77802086,23.14822769,12.5661459,12.33554745,12.51484394,11.5276041,11.26692772,NA,2118.912109,0.376974434,0.408761978,0.407539576,0.39530313,0.403954387,0,0.013854166,0.001822917,0.007747395,0.000455729,43.9858551,14,0,0.010733369,0.010183123,0.40576452,0.41235888,0.266276479,17.23096657,17.3359375,17.18869781,17.25265503,17.18324852,71.91964722,62.68315887,22.31423759,64.87690735,80.53878784,0,0,0,0,0,0,0,0,0,0,23.70898628,24.43085861,24.00377655,22.94778633,22.70494843,17.40364647,18.24088478,17.72278786,17.15989685,17.04192734,11.14283848,12.09531307,11.48893261,11.42018223,11.43802071,0.003840256,11.03704548,11.35645771,11.37770844,10.72729206,11.2182703,2.619400978,2.812369823,2.761979103,2.538541794,2.604296923,94.74452972,88.65130615,116.8354187,134.4433594,119.5128937,1105.319702,1089.069824,1596.700195,1376.261353,1388.981689,16.89733887,16.89411926,16.71945572,16.50253487,16.37646294,16.14668846,16.5226078,16.82700729,16.84249687,16.61553955,16.45272255,16.60842705,18.81835938,2942.798584,3350.010742,3809.545898,4338.182129,4622.897461,17070.1543,19380.30273,22236.46289,24947.01758,27437.9375,793.6960449,901.1090088,1033.909424,1159.939697,1275.757813,15.39696598,14.78238297,17.61621094,17.0785408,17.43951797
RW201900000060,RWGE81FL,RW,2019,60,RW2019DHS,10907.24414,11818.1875,11907.42871,12125.96777,12286.09277,33.32875443,29.01795769,38.65127945,48.55685043,41.93650055,23.08386421,23.0843277,21.89452553,22.41797447,21.89117432,12.85667038,12.63810825,12.79646969,11.83447647,11.55875301,NA,2168.795898,0.368973643,0.400834829,0.432181507,0.405139565,0.412783921,0,0.013854166,0.001869213,0.007944155,0.000467303,37.53824234,14,0,0.009519458,0.011010624,0.406680256,0.478110373,0.277470231,17.04047394,17.12140083,16.5844326,16.84272575,17.02895927,42.31647873,46.49403,138.1986389,57.59054947,96.05376434,0,0,0,0,0,0,0,0,0,0,24.15287971,24.8752594,24.44794655,23.43261147,23.17961502,17.70332718,18.53256607,18.02469635,17.491045,17.37210655,11.29621029,12.23715305,11.65147591,11.59813404,11.62086296,0.008846603,10.99708271,11.15847206,11.27434063,11.26747704,12.16674519,2.658767462,2.852705479,2.795732021,2.570283651,2.644343138,88.61341095,82.77968597,108.0586243,124.8048782,110.8945007,918.4311523,973.90448,1331.803711,1082.490356,1176.991821,16.44224358,16.38401604,16.1831131,16.16689682,16.01525688,15.68921661,15.95168781,16.48122215,16.49382782,16.23219681,15.93996716,16.35014153,53.05761719,1965.188843,2106.011475,2116.583984,1970.838989,1840.990234,11724.34277,11854.60352,12027.15332,11859.84961,11407.88867,545.126709,551.1832275,559.2059937,551.427124,530.4130859,15.4805851,14.84915924,17.65058327,17.11039734,17.51925468
RW201900000061,RWGE81FL,RW,2019,61,RW2019DHS,7073.198242,8684.157227,8864.768555,11110.01563,12045.21582,28.97613907,25.71325493,34.63122559,37.18029785,39.49057007,29.81674194,27.79381943,28.56652832,29.23340225,28.34725761,12.60125923,12.34183979,12.54244804,11.54813385,11.19570351,1,1627.358398,0.316338658,0.381013215,0.366582632,0.358048946,0.362419367,0,0,0,0,0,31.45551682,11,5.554936409,0.013460238,0.016767293,0.557434678,0.629433453,0.108907245,22.57066345,22.00716972,22.31381989,22.86529541,22.53154564,4.412209511,21.41506577,21.56135368,1.550746679,11.89390373,0.263358831,0.059746504,0.106359996,0.079232812,0.079195358,0.211768493,0.030975787,0.060692888,0.043563727,0.045941398,26.59922028,27.23632813,26.82065964,25.96419334,25.60282135,20.27174568,21.03967094,20.52131081,20.16610146,19.97821236,13.99796009,14.89448833,14.27821159,14.41605949,14.40711784,0.268436641,15.32458401,16.22052002,16.06111145,16.49718857,16.71583366,3.050564289,3.26006937,3.198567629,3.036762238,2.982986212,88.39357758,83.82699585,110.7703171,112.9077301,117.7998276,936.7911987,992.9580078,1286.914917,1112.811523,1400.951538,19.77804565,19.58622932,19.51390648,19.43745422,19.41170692,19.16506386,19.55153084,20.38509941,20.40898514,19.92834091,19.02387238,19.39711952,57.60546875,977.8806152,1136.485962,1207.916382,1318.199707,1308.667969,7560.767578,8417.59668,9408.842773,10227.47949,10850.49023,351.7991028,391.6669617,437.7891846,475.8799744,504.8683777,13.87919617,13.52921391,15.68611526,15.2994051,16.33622742
