DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp2010,Night_Land_Surface_Temp2015,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
BU201600000108,BUGE71FL,BU,2016.0,108.0,BU2016DHS,141396.53125,168607.671875,199220.859375,99.00833129882812,95.01667022705078,118.00833892822266,118.0999984741211,32.55068588256836,29.235897064208984,36.49742126464844,38.61580276489258,0.00015942999132119925,0.0006600381082789913,0.0031732797243033246,29.672220865885418,28.19796413845486,28.421851264105904,28.268334282769096,13.200000762939453,12.891666412353516,13.100000381469727,12.033333778381348,1.0,3231.8888888888887,3230.4444444444443,3272.8888888888887,3315.3333333333335,3502.0,3607.777777777778,3519.6666666666665,0.0,0.0,0.0,0.0,36.544474393531,324.7249450683594,11.0,0.0,0.036170293158812074,0.2883248503701446,0.5544734901895492,21.88403998480903,21.582685682508682,21.737314860026043,21.710277981228298,10.222075025134048,188.53426608579088,55.60910795073727,21.388826344671582,12.099775626256703,0.4639686175755092,0.2730947732925415,0.17602101394108363,0.08895772695541382,0.47600603103637695,0.2289030041013445,0.12225372450692314,0.0489201375416347,26.016666412353516,26.575000762939453,26.241666793823242,25.391666412353516,19.391666412353516,20.100000381469727,19.65833282470703,19.34166717529297,12.816666603088379,13.683333396911621,13.141666412353516,13.358333587646484,0.0029610113605209017,15.05277845594618,15.1522216796875,14.09585910373264,14.9674072265625,15.05277845594618,15.1522216796875,3.0416667461395264,3.25,3.2333333492279053,3.058333396911621,49848.26725,27319.71389,56043.62203,1453.2,1129.8,1072.2,1129.3,1002.4,1139.0,1332.7,1.6116313371837299,0.0,0.0,0.0,18.88774871826172,19.274749755859375,18.96525001525879,19.012500762939453,19.118499755859375,18.374250411987305,18.251249313354492,18.84950065612793,18.62150001525879,18.5989990234375,19.42449951171875,19.677749633789062,97.66219839142092,33.415549597855225,51.24703553082192,60.08578232020548,71.6490261130137,84.65795162671233,129314.2109375,143968.734375,161612.125,178273.875,403.5131953753351,449.2408679624665,504.29486427613944,556.2855227882037,14.94749927520752,14.552499771118164,16.59833335876465,16.016666412353516
BU201600000109,BUGE71FL,BU,2016.0,109.0,BU2016DHS,128592.375,153339.40625,181180.40625,99.00833129882812,95.01667022705078,118.00833892822266,118.0999984741211,32.55068588256836,29.235897064208984,36.49742126464844,38.61580276489258,0.0013622466367654525,0.001931930121522361,0.007052767391022021,25.774393717447918,24.90625,25.44652811686198,25.025416056315105,13.200000762939453,12.891666412353516,13.100000381469727,12.033333778381348,1.0,3659.75,3658.6666666666665,3665.5,3708.9166666666665,3872.0833333333335,3997.5,3942.5,0.0,0.0,0.0,0.0,38.295081967213115,367.1563720703125,11.0,0.019833898171782494,0.09638595931816689,0.37522373276769583,0.6671146090229602,19.17302958170573,19.20437494913737,19.497568766276043,19.06041717529297,6.0839176699112025,138.31562713456285,61.91149035177595,21.586946080942624,12.002211940744536,0.3949403762817383,0.23958468437194824,0.14534841884266247,0.08105732094157826,0.33814575455405493,0.1722323027524081,0.08638167923147028,0.042006844824010674,26.016666412353516,26.575000762939453,26.241666793823242,25.391666412353516,19.391666412353516,20.100000381469727,19.65833282470703,19.34166717529297,12.816666603088379,13.683333396911621,13.141666412353516,13.358333587646484,0.0,13.54861068725586,13.095415751139322,12.571665445963541,13.50249989827474,13.54861068725586,13.095415751139322,3.0416667461395264,3.25,3.2333333492279053,3.058333396911621,26071.77865,3203.101138,45319.44402,1537.0833333333333,1396.25,1383.25,1289.8333333333333,1170.75,1468.6666666666667,1535.5,2.9968518533341872,0.0,0.0,0.0,17.161500930786133,17.598751068115234,17.3492488861084,17.45599937438965,17.448999404907227,16.743749618530273,16.55900001525879,17.32175064086914,16.863750457763672,17.110750198364258,17.680749893188477,18.001750946044922,187.72677595628414,29.117486338797814,56.15384818412162,65.83888830236486,78.50929054054055,92.76380912162162,134731.921875,149333.65625,168000.890625,186695.203125,428.3720969945355,474.7980276639344,534.1499316939891,593.5880293715848,14.94749927520752,14.552499771118164,16.59833335876465,16.016666412353516
BU201600000110,BUGE71FL,BU,2016.0,110.0,BU2016DHS,6428.55224609375,7665.6982421875,9057.517578125,89.35833740234375,85.36666870117188,102.60833740234375,101.60833740234375,26.54207992553711,23.82325553894043,28.8360652923584,30.032018661499023,0.01494825134674708,0.023839332163333893,0.05357979238033295,26.3009090423584,26.476667404174805,26.558332443237305,25.979999542236328,13.125,12.850000381469727,13.058333396911621,11.983333587646484,1.0,4074,4047,4179,3990,4376,4495,4490,0.0,0.0,0.0,0.0,23.533333333333335,324.72491455078125,10,23.7930908203125,0.16165989715527607,0.42698954416060736,0.7334998109873939,20.973636627197266,21.406665802001953,21.488332748413086,21.212499618530273,3.163359832763672,126.44900716145834,132.02210286458333,52.77357177734375,2.037840143839518,0.3588681221008301,0.21339339017868042,0.1548345685005188,0.14866669476032257,0.2956457734107971,0.14604640007019043,0.09353958815336227,0.08625397086143494,29.308334350585938,29.891666412353516,29.53333282470703,28.700000762939453,22.725000381469727,23.45833396911621,22.983333587646484,22.666667938232422,16.183334350585938,17.04166603088379,16.475000381469727,16.71666717529297,0.19935433339264433,16.418333053588867,16.44499969482422,15.646363258361816,16.336666107177734,16.418333053588867,16.44499969482422,3.366666793823242,3.5833332538604736,3.558333396911621,3.383333444595337,15783.90303,9801.41369,31537.48871,1386,1301,1184,1179,1056,1323,1447,1.8451588948567708,0.0,0.0,3.0,22.97100067138672,24.104999542236328,23.027000427246094,22.933000564575195,22.969999313354492,23.263999938964844,22.517000198364258,22.993999481201172,22.899999618530273,23.322999954223633,24.204999923706055,24.41900062561035,52.46666666666667,1.5333333333333334,71.91792951311383,84.32186453683036,100.54922921316964,118.805419921875,4670.7294921875,5056.8828125,5506.60595703125,5875.16015625,362.358203125,392.3162109375,427.20598958333335,455.79869791666664,14.382499694824219,13.908332824707031,15.989166259765625,15.481666564941406
BU201600000111,BUGE71FL,BU,2016.0,111.0,BU2016DHS,173662.09375,207082.59375,244681.46875,99.00833129882812,95.01667022705078,118.00833892822266,118.0999984741211,32.55068588256836,29.235897064208984,36.49742126464844,38.61580276489258,0.0005260668337916414,0.0010541203303839834,0.010657944999182947,28.474728393554688,27.484332275390624,27.795333862304688,27.325332641601562,13.200000762939453,12.891666412353516,13.100000381469727,12.033333778381348,1.0,3415.6,3431.1,3479.1,3537.5,3636.2,3761.7,3630.4,0.0,0.0,0.0,0.0,34.8991825613079,324.72488839285717,11.0,0.3996799886226654,0.06063229104317864,0.3403773641678965,0.6227255078264065,21.124908447265625,21.134666442871094,21.300750732421875,21.120333862304687,9.607661358991825,69.93191204019074,99.32495316757493,20.671105990292915,11.733978520946867,0.43797145571027485,0.27414407048906597,0.15990652356828963,0.08149102755955287,0.38882507596697125,0.2077737876347133,0.09829698290143694,0.04229001488004412,26.016666412353516,26.575000762939453,26.241666793823242,25.391666412353516,19.391666412353516,20.100000381469727,19.65833282470703,19.34166717529297,12.816666603088379,13.683333396911621,13.141666412353516,13.358333587646484,0.0,14.806167602539062,14.915333557128907,13.77509002685547,14.785000610351563,14.806167602539062,14.915333557128907,3.0416667461395264,3.25,3.2333333492279053,3.058333396911621,28652.20673,15646.23055,53228.61436,1378.888888888889,1207.111111111111,1162.7777777777778,1116.5555555555557,999.2222222222222,1270.0,1393.2222222222222,1.693686337172173,0.0,0.0,0.0,18.690500259399414,19.069499969482422,18.986000061035156,18.826250076293945,18.958999633789062,18.294750213623047,18.160499572753906,18.72425079345703,18.40650177001953,18.42799949645996,19.167499542236328,19.500999450683594,136.81743869209808,20.130790190735695,75.60503650102459,88.64488878927595,105.70419228142076,124.8963456284153,127468.796875,155495.125,192583.21875,236037.734375,404.18681880108994,493.0547939373297,610.6565905994551,748.4455892370572,14.94749927520752,14.552499771118164,16.59833335876465,16.016666412353516
BU201600000112,BUGE71FL,BU,2016.0,112.0,BU2016DHS,105509.234375,125768.125,148571.875,105.07500457763672,96.53333282470703,125.88333892822266,136.31666564941406,34.83149337768555,30.01036262512207,39.64829635620117,45.43888854980469,0.006114122973885506,0.012649044109757538,0.028240446831770002,29.661456298828124,29.235333251953126,29.333834838867187,28.949664306640624,12.300000190734863,12.008333206176758,12.241666793823242,11.175000190734863,1.0,3601.7,3586.4,3734.8,3785.8,4025.4,3958.0,3809.8,0.0,0.0,0.0,0.0,25.093406593406595,518.6973005022321,10.0,10.178934097290039,0.20373479883733225,0.44258700800849177,0.7977146667792891,23.460272216796874,23.696084594726564,23.803750610351564,23.649249267578124,6.357093224158654,151.30737036401098,56.9896978021978,12.272530691964286,1.8258294744805976,0.3127581596374512,0.19057830174763998,0.1615201473236084,0.18325819969177246,0.24830182393391928,0.12606051762898762,0.09989700317382813,0.1156071106592814,26.625,27.25,26.799999237060547,25.933334350585938,20.450000762939453,21.225000381469727,20.65833282470703,20.316667556762695,14.324999809265137,15.241666793823242,14.558333396911621,14.758333206176758,0.004168272342370904,18.273666381835938,18.34883270263672,17.25908966064453,18.156832885742187,18.273666381835938,18.34883270263672,3.0166666507720947,3.2166666984558105,3.174999952316284,3.0,5693.718764,13095.46504,39375.33245,1435.888888888889,1369.3333333333333,1190.5555555555557,1152.6666666666667,1088.888888888889,1301.0,1402.888888888889,4.671031574626546,0.0,0.0,0.0,22.585498809814453,23.285249710083008,22.504501342773438,22.410499572753906,22.496999740600586,22.458999633789062,22.186748504638672,22.52950096130371,22.52825164794922,22.628999710083008,23.338499069213867,23.67099952697754,177.66758241758242,42.97802197802198,46.827766047297295,54.896209881756754,65.4296558277027,77.28818095439189,99740.21875,109243.6015625,120331.75,129911.625,318.84263392857144,349.2224630837912,384.6683121565934,415.2926682692308,14.473333358764648,13.895833015441895,16.05583381652832,15.91249942779541
BU201600000113,BUGE71FL,BU,2016.0,113.0,BU2016DHS,397337.78125,473803.65625,559829.625,89.35833740234375,85.36666870117188,102.60833740234375,101.60833740234375,26.54207992553711,23.82325553894043,28.8360652923584,30.032018661499023,0.13603772250088778,0.18251124295321378,0.24050738594748758,32.09649222237723,30.93904767717634,31.117381504603795,30.025713239397323,13.125,12.850000381469727,13.058333396911621,11.983333587646484,1.0,2847.1428571428573,2851.5714285714284,2947.1428571428573,3256.8571428571427,3402.1428571428573,3407.0,3354.8571428571427,0.0,0.0,0.0,0.0,43.439834024896264,324.72490234375,10.0,3.3116887410481772,0.14813309915665346,0.3769829050882907,0.6552727380769985,25.560104370117188,25.433096749441965,25.511308942522323,24.626307896205358,9.7904248046875,486.7655625,28.87738671875,1.2869254150390625,2.7187880859375,0.35170767042371964,0.24004650115966797,0.14561139212714302,0.11596400207943386,0.32227298948499894,0.19051644537183973,0.09370674027336968,0.06777636210123698,29.308334350585938,29.891666412353516,29.53333282470703,28.700000762939453,22.725000381469727,23.45833396911621,22.983333587646484,22.666667938232422,16.183334350585938,17.04166603088379,16.475000381469727,16.71666717529297,0.7216104654459147,19.905238560267858,19.226904732840403,19.023714338030135,19.92714364188058,19.905238560267858,19.226904732840403,3.366666793823242,3.5833332538604736,3.558333396911621,3.383333444595337,10248.93932,2507.078726,1313.57482,970.625,894.375,843.0,921.0,786.25,939.75,1154.5,1.4230970458984376,1.0,1.0,2.0,24.095001220703125,24.654998779296875,24.17699940999349,23.878000895182293,24.036333719889324,24.1163330078125,23.812001546223957,24.119000752766926,24.404998779296875,24.08666737874349,24.72166697184245,25.0749994913737,25.256,9.008,212.39546875,249.02803125,296.952375,350.8684375,245706.875,322000.3125,425067.375,550573.625,1155.7645,1514.909125,2000.141875,2591.10925,14.382499694824219,13.908332824707031,15.989166259765625,15.481666564941406
BU201600000114,BUGE71FL,BU,2016.0,114.0,BU2016DHS,63664.015625,75915.875,89699.515625,97.4000015258789,98.60833740234375,109.95000457763672,113.6500015258789,33.58620834350586,31.55466651916504,35.8532600402832,39.41618347167969,0.0004667240457657056,0.0009008791202153915,0.005154284911277967,27.08838399251302,26.347591824001736,26.095557318793404,25.31870354546441,12.90000057220459,12.574999809265137,12.808333396911621,11.708333969116211,1.0,3091.222222222222,3110.8888888888887,3107.1111111111113,3111.3333333333335,3362.0,3454.1111111111113,3380.777777777778,0.0,0.004999999888241291,0.0008333332953043282,0.0,29.593406593406595,370.71861979166664,11.0,0.0,-9999,-9999,-9999,19.635657416449654,19.615556504991318,19.517778184678818,18.90249972873264,27.585953597184066,197.20621565934067,20.2305666745364,6.313445709563873,8.573172433035714,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.858333587646484,25.475000381469727,25.100000381469727,24.275001525878906,18.383333206176758,19.166667938232422,18.666667938232422,18.391666412353516,11.958333015441895,12.90000057220459,12.291666984558105,12.566666603088379,0.004024261704628384,12.93999989827474,12.486295912000868,12.182929144965279,12.88351779513889,12.93999989827474,12.486295912000868,2.9000000953674316,3.125,3.066666841506958,2.883333444595337,42693.07013,11426.33715,30889.04716,1322.6,1336.8,1232.0,1247.0,1051.3,1231.8,1515.3,2.0423976353236606,0.0,0.0,0.0,16.864334106445312,16.074000040690105,16.749666849772137,16.885332743326824,16.8596674601237,15.044333140055338,15.2619997660319,16.7413330078125,16.233999888102215,16.531667073567707,16.872000376383465,16.54199981689453,165.21428571428572,37.31868131868132,21.485736149613576,25.191456128192204,30.039440524193548,35.493539461525536,54168.40625,65262.921875,79181.65625,94232.140625,173.3405520260989,208.84329927884616,253.38358516483515,301.54552283653845,15.482500076293945,14.889999389648438,17.09000015258789,16.608333587646484
BU201600000115,BUGE71FL,BU,2016.0,115.0,BU2016DHS,112237.4296875,133837.03125,158137.078125,99.00833129882812,95.01667022705078,118.00833892822266,118.0999984741211,32.55068588256836,29.235897064208984,36.49742126464844,38.61580276489258,0.00014442544526014573,0.00045092222400200675,0.003333963262729156,29.23436279296875,28.148666381835938,28.625665283203126,28.3038330078125,13.200000762939453,12.891666412353516,13.100000381469727,12.033333778381348,1.0,3269.5,3296.7,3312.0,3365.9,3605.0,3736.1,3607.6,0.0,0.0,0.0,0.0,36.49180327868852,354.98800223214283,11.0,0.0,0.03226120997178211,0.2937492199163829,0.5644474764323054,21.47681884765625,21.54491729736328,21.790167236328124,21.776168823242188,7.888623847336065,141.35550076844262,25.622742699795083,8.697964027279713,6.6790818177937155,0.5233571529388428,0.31555036136082243,0.24059956414358957,0.13682094642094203,0.5184146336146763,0.26155384949275423,0.17662394046783447,0.07944829974855695,26.016666412353516,26.575000762939453,26.241666793823242,25.391666412353516,19.391666412353516,20.100000381469727,19.65833282470703,19.34166717529297,12.816666603088379,13.683333396911621,13.141666412353516,13.358333587646484,0.00024611951136248685,14.954666137695312,15.248500061035156,13.719271850585937,14.94116668701172,14.954666137695312,15.248500061035156,3.0416667461395264,3.25,3.2333333492279053,3.058333396911621,39843.91263,28473.51542,69461.01117,1446.9,1147.3,1056.7,1123.3,1001.5,1150.2,1292.9,2.6650539043822574,0.0,0.0,0.0,18.81580047607422,19.492800903320312,18.879600524902344,18.813400268554688,19.047200012207032,18.517401123046874,18.393600463867188,18.707400512695312,18.63280029296875,18.48999938964844,19.321200561523437,19.780599975585936,98.17213114754098,20.385245901639344,45.87447496639785,53.78660009240591,64.13759030577957,75.78270959341398,107446.75,119134.8125,132950.40625,145466.71875,341.643399931694,378.8075478142076,422.73650956284155,462.5343237704918,14.94749927520752,14.552499771118164,16.59833335876465,16.016666412353516
BU201600000116,BUGE71FL,BU,2016.0,116.0,BU2016DHS,153557.21875,179424.546875,207455.953125,92.26667022705078,86.63333129882812,113.86666870117188,113.26667022705078,30.334245681762695,26.58823585510254,35.676239013671875,37.340660095214844,0.000642657566529054,0.00246874586893962,0.013763872476724478,29.641074440696023,27.553183815696023,27.83863691850142,28.084394975142047,12.541666984558105,12.266666412353516,12.491666793823242,11.483333587646484,1.0,3305.6363636363635,3354.818181818182,3442.4545454545455,3492.181818181818,3507.4545454545455,3603.0,3541.3636363636365,0.0,0.0,0.0,0.0,36.68292682926829,664.1766183035714,11.0,0.8311164975166321,0.08512123505144502,0.3724249430429195,0.6667307929906745,22.46132313121449,21.746892755681817,21.88454645330256,22.03727306019176,5.6618361227557585,98.43016387195122,60.92884590955285,15.865160272696476,17.018898733909214,0.33533420562744143,0.21187787055969237,0.15224615732828775,0.09306017557779948,0.29805901845296223,0.16121967633565268,0.10342747370402018,0.05345084667205811,26.416667938232422,27.041667938232422,26.633333206176758,25.78333282470703,20.116666793823242,20.883333206176758,20.358333587646484,20.016666412353516,13.875,14.77500057220459,14.141666412353516,14.300000190734863,0.0013727987073158306,15.930455988103693,15.990151145241477,15.281570434570312,15.94060585715554,15.930455988103693,15.990151145241477,3.0416667461395264,3.258333444595337,3.191666603088379,3.0333333015441895,1140.124792,32851.5889,43958.59021,1224.9,1202.8,1133.3,1018.7,1016.5,1299.4,1234.4,3.806512930851965,0.0,0.0,0.0,19.43199920654297,20.323749542236328,19.56974983215332,19.649749755859375,19.86199951171875,19.431249618530273,19.121999740600586,19.52750015258789,19.366500854492188,19.05175018310547,19.95024871826172,20.413249969482422,156.59620596205963,35.40650406504065,59.678544207317074,68.57524559620596,80.19689511348238,92.81400321815718,169725.34375,168464.484375,170980.4375,172011.0,535.2975101626016,531.3329098915989,539.2779048102981,542.53518800813,13.988332748413086,13.524166107177734,15.674166679382324,15.180832862854004
BU201600000117,BUGE71FL,BU,2016.0,117.0,BU2016DHS,105688.734375,126000.828125,148859.5625,105.07500457763672,96.53333282470703,125.88333892822266,136.31666564941406,34.83149337768555,30.01036262512207,39.64829635620117,45.43888854980469,0.016247602137722004,0.027402607957649844,0.07040702108401578,30.49290771484375,29.1143310546875,29.178500366210937,29.11966552734375,12.300000190734863,12.008333206176758,12.241666793823242,11.175000190734863,1.0,3583.6,3575.6,3742.4,3775.1,3892.0,3941.9,3813.3,0.0,0.0,0.0,0.0,30.929919137466307,664.1766183035714,12.0,1.6379964351654053,0.2465093423562796,0.4665712999110183,0.8217096313271437,23.705900573730467,23.343878173828124,23.548916625976563,23.309121704101564,10.931884765625,139.35994203629033,89.31957745295699,8.657675466229838,1.3223640688004032,0.29481891223362516,0.18073839800698416,0.17198583057948522,0.19452875001089914,0.22967467989240373,0.11791692461286273,0.1083387987954276,0.1255382810320173,26.625,27.25,26.799999237060547,25.933334350585938,20.450000762939453,21.225000381469727,20.65833282470703,20.316667556762695,14.324999809265137,15.241666793823242,14.558333396911621,14.758333206176758,0.015561080433692205,17.919332885742186,17.498574829101564,16.918890380859374,17.57342529296875,17.919332885742186,17.498574829101564,3.0166666507720947,3.2166666984558105,3.174999952316284,3.0,6748.038599,17351.88087,45945.57732,1241.6666666666667,1204.4444444444443,1101.111111111111,991.3333333333334,952.6666666666666,1120.7777777777778,1251.0,3.576039304015457,0.0,0.0,0.0,22.6252498626709,23.40399932861328,22.662500381469727,22.577497482299805,22.699750900268555,22.59724998474121,22.297748565673828,22.654251098632812,22.648250579833984,22.676998138427734,23.263999938964844,23.64350128173828,146.1263440860215,16.637096774193548,45.86902856045082,53.77583888319672,64.10796618852459,75.73625341530055,85590.8046875,104180.4375,128062.2265625,154938.953125,268.05857274865593,326.3048555107527,401.1366767473118,485.3607190860215,14.473333358764648,13.895833015441895,16.05583381652832,15.91249942779541
BU201600000118,BUGE71FL,BU,2016.0,118.0,BU2016DHS,63183.34765625,75342.703125,89022.265625,85.5,83.4000015258789,103.07500457763672,101.95000457763672,26.375322341918945,24.173913955688477,30.242053985595703,31.449871063232422,0.0002793864744484045,0.0010953604415723473,0.007551022395966159,31.103736029730904,30.72759331597222,29.806111653645832,29.15500217013889,12.758333206176758,12.491666793823242,12.633333206176758,11.683333396911621,5.0,3270.3333333333335,3304.6666666666665,3328.0,3489.777777777778,3461.1111111111113,3613.3333333333335,3431.3333333333335,0.0,0.0,0.0,0.0,30.759562841530055,465.95277622767856,10.0,0.0,0.08938846815855166,0.40812451296377716,0.7165483739239159,23.297271728515625,23.703704833984375,23.22601826985677,22.97250027126736,1.3528880968771346,137.2409281079235,24.057302339480874,2.320034673305157,2.00219476418417,0.6446995053972516,0.4712775775364467,0.3780014855521066,0.1801785741533552,0.728731632232666,0.45882654190063477,0.3342766080583845,0.1164993303162711,27.183334350585938,27.766666412353516,27.366666793823242,26.600000381469727,20.766666412353516,21.491666793823242,21.03333282470703,20.725000381469727,14.425000190734863,15.27500057220459,14.733333587646484,14.916666984558105,0.0,16.645926581488716,16.79000006781684,15.490809122721354,16.67981465657552,16.645926581488716,16.79000006781684,3.241666793823242,3.450000047683716,3.4083333015441895,3.241666793823242,10244.89167,25113.10416,108704.2756,1292.8,1160.2,1103.8,1102.8,843.3,1175.5,1226.5,2.606022568999744,0.0,0.0,0.0,20.53125,21.124000549316406,20.598499298095703,20.54949951171875,20.730998992919922,19.958499908447266,19.79949951171875,20.302000045776367,20.25950050354004,20.584999084472656,21.57925033569336,21.900249481201172,139.1584699453552,18.48633879781421,25.467025264616936,29.859406502016128,35.605718140961024,42.0704595094086,41839.26953125,54629.078125,72109.453125,93675.921875,133.08000341530055,173.76141991120218,229.36251280737704,297.9605105874317,12.950833320617676,12.672499656677246,14.423333168029785,14.2524995803833
BU201600000119,BUGE71FL,BU,2016.0,119.0,BU2016DHS,35684.65625,42427.63671875,50068.9765625,82.4749984741211,80.28333282470703,100.59166717529297,99.53333282470703,24.74250030517578,22.721698760986328,28.87799072265625,30.085643768310547,7.867138562518339e-05,0.0001943367371799818,0.001912691803760709,31.051092529296874,28.798666381835936,28.526165771484376,29.395001220703126,12.241666793823242,12.016667366027832,12.133333206176758,11.258333206176758,5.0,3168.8,3152.9,3165.9,3310.4,3461.3,3599.6,3470.9,0.0,0.0,0.0,0.0,25.29700272479564,465.952734375,10.0,0.0,0.07916232221623114,0.4053438705500315,0.6880446281612963,23.485545349121093,22.742416381835938,22.604583740234375,23.198583984375,2.302258733182902,166.40073654632153,13.422218260388284,0.13489607309450571,1.0756055119901653,0.6372051239013672,0.47573794637407574,0.41347197123936247,0.19786787033081055,0.6900994437081474,0.44589247022356304,0.3631852354322161,0.1295035481452942,27.924999237060547,28.508333206176758,28.108333587646484,27.391666412353516,21.774999618530273,22.491666793823242,22.024999618530273,21.725000381469727,15.683333396911621,16.491666793823242,15.975000381469727,16.133333206176758,0.0,16.682998657226562,17.002166748046875,15.919999694824218,16.68616638183594,16.682998657226562,17.002166748046875,3.3333332538604736,3.5333333015441895,3.4833333492279053,3.308333396911621,3452.880328,28784.41584,103203.2853,1242.5454545454545,1103.7272727272727,1003.8181818181819,965.9090909090909,761.8181818181819,1080.5454545454545,1053.0,1.395867204796066,0.0,0.0,0.0,19.673749923706055,20.18524932861328,19.64175033569336,19.510250091552734,19.85099983215332,19.392499923706055,19.3127498626709,19.163999557495117,19.569751739501953,19.660751342773438,20.608501434326172,21.104000091552734,340.566757493188,88.71662125340599,16.01244457347973,18.71361380912162,22.243169341216216,26.245945945945945,39378.84765625,46457.84765625,55262.390625,64686.3046875,124.88666553133515,147.33708702316076,175.259941246594,205.14713896457766,11.907499313354492,11.901666641235352,13.542499542236328,13.524999618530273
BU201600000120,BUGE71FL,BU,2016.0,120.0,BU2016DHS,133440.484375,159120.5,188011.171875,89.35833740234375,85.36666870117188,102.60833740234375,101.60833740234375,26.54207992553711,23.82325553894043,28.8360652923584,30.032018661499023,0.0008927338991683131,0.0014307125688741763,0.004068837759974665,25.654646131727432,24.876110500759548,25.199630737304688,24.415924072265625,13.125,12.850000381469727,13.058333396911621,11.983333587646484,1.0,3648.8888888888887,3644.8888888888887,3680.6666666666665,3651.3333333333335,4059.8888888888887,3974.1111111111113,3943.0,0.0,0.0,0.0,0.0,27.26809651474531,324.72490234375,10.0,1.4640294313430786,0.10802525819079434,0.377842073102278,0.6666320981871791,19.955352783203125,19.98851860894097,20.275926378038193,19.541758219401043,6.254992773961126,152.65919277815013,30.311622926441018,6.184253518766756,3.676666505215315,0.38208972490750825,0.2357607621413011,0.12945423676417425,0.08697350208575909,0.33942633408766526,0.17683163056006798,0.07760908053471492,0.0464401153417734,29.308334350585938,29.891666412353516,29.53333282470703,28.700000762939453,22.725000381469727,23.45833396911621,22.983333587646484,22.666667938232422,16.183334350585938,17.04166603088379,16.475000381469727,16.71666717529297,0.0076930166586585665,15.352222018771702,14.667592366536459,14.25605943467882,15.10092502170139,15.352222018771702,14.667592366536459,3.366666793823242,3.5833332538604736,3.558333396911621,3.383333444595337,29423.94042,4581.502513,19964.25962,1393.2,1249.1,1188.1,1220.2,1068.9,1301.6,1575.9,5.1890446967158175,0.0,0.0,0.0,19.008750915527344,19.406749725341797,19.016998291015625,19.14875030517578,19.11775016784668,18.43775177001953,18.309749603271484,19.012500762939453,18.79574966430664,18.900501251220703,19.640748977661133,19.973249435424805,281.1394101876676,18.932975871313673,52.12794306506849,61.11862692636986,72.88063998287672,86.11317958047945,129259.7421875,150715.65625,176983.578125,203899.671875,403.34827412868634,470.3008964477212,552.2691856568365,636.2601792895442,14.382499694824219,13.908332824707031,15.989166259765625,15.481666564941406
